X--Trace 1::[transient: TIME],Y--Trace 1::[PR1: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[PR2: V(2)],,X--Trace 3::[transient: TIME],Y--Trace 3::[PR3: V(2)],,X--Trace 4::[transient: TIME],Y--Trace 4::[PR4: V(2)],,X--Trace 5::[transient: TIME],Y--Trace 5::[PR5: V(3)],,X--Trace 6::[transient: TIME],Y--Trace 6::[PR6: V(3)],,X--Trace 7::[transient: TIME],Y--Trace 7::[PR7: V(3)],,X--Trace 8::[transient: TIME],Y--Trace 8::[PR8: V(5)],,X--Trace 9::[transient: TIME],Y--Trace 9::[PR9: V(7)],,X--Trace 10::[transient: TIME],Y--Trace 10::[PR14: V(7)],,X--Trace 11::[transient: TIME],Y--Trace 11::[PR10: V(8)],,X--Trace 12::[transient: TIME],Y--Trace 12::[PR11: V(4)],,X--Trace 13::[transient: TIME],Y--Trace 13::[PR12: V(4)],,X--Trace 14::[transient: TIME],Y--Trace 14::[PR13: V(6)]
0,1.62,,0,1.618307593127981,,0,1.618307593127981,,0,1.618307593127981,,0,1.6064053551670239,,0,1.6064053551670239,,0,1.6064053551670239,,0,1.606405387287372,,0,1.605716960210501,,0,1.605716960210501,,0,1.6057169601286094,,0,1.62,,0,1.62,,0,1.6080970938640613
1e-7,1.6206283183653514,,1e-7,1.6183904254009889,,1e-7,1.6183904254009889,,1e-7,1.6183904254009889,,1e-7,1.6059427027215027,,1e-7,1.6059427027215027,,1e-7,1.6059427027215027,,1e-7,1.6059427313403163,,1e-7,1.6050061178150827,,1e-7,1.6050061178150827,,1e-7,1.6055077041982564,,1e-7,1.62,,1e-7,1.62,,1e-7,1.6075047468184493
2e-7,1.6212566357385019,,2e-7,1.618405121899941,,2e-7,1.618405121899941,,2e-7,1.618405121899941,,2e-7,1.6053437804806567,,2e-7,1.6053437804806567,,2e-7,1.6053437804806567,,2e-7,1.6053438091823318,,2e-7,1.6042910873851517,,2e-7,1.6042910873851517,,2e-7,1.6051495596898762,,2e-7,1.62,,2e-7,1.62,,2e-7,1.606908887618333
4e-7,1.6225132635394095,,4e-7,1.6184117918539775,,4e-7,1.6184117918539775,,4e-7,1.6184117918539775,,4e-7,1.6041004981732754,,4e-7,1.6041004981732754,,4e-7,1.6041004981732754,,4e-7,1.6041005266587967,,4e-7,1.6027895249979283,,4e-7,1.6027895249979283,,4e-7,1.6042021039464702,,4e-7,1.62,,4e-7,1.62,,4e-7,1.6056575869695056
8e-7,1.6250264635783653,,8e-7,1.6184106897285384,,8e-7,1.6184106897285384,,8e-7,1.6184106897285384,,8e-7,1.6015851126941754,,8e-7,1.6015851126941754,,8e-7,1.6015851126941754,,8e-7,1.6015851415965014,,8e-7,1.5997895604583843,,8e-7,1.5997895604583843,,8e-7,1.6015525144080933,,8e-7,1.62,,8e-7,1.62,,8e-7,1.6031576139595443
0.0000016,1.6300524191627288,,0.0000016,1.6184186628730655,,0.0000016,1.6184186628730655,,0.0000016,1.6184186628730655,,0.0000016,1.5965751714239724,,0.0000016,1.5965751714239724,,0.0000016,1.5965751714239724,,0.0000016,1.5965751997606719,,0.0000016,1.5937524269709327,,0.0000016,1.5937524269709327,,0.0000016,1.595572810453163,,0.0000016,1.62,,0.0000016,1.62,,0.0000016,1.5981266729033032
0.0000032,1.6401007746814766,,0.0000032,1.6184259299958252,,0.0000032,1.6184259299958252,,0.0000032,1.6184259299958252,,0.0000032,1.5865416078901489,,0.0000032,1.5865416078901489,,0.0000032,1.5865416078901489,,0.0000032,1.586541636343931,,0.0000032,1.5817172349354884,,0.0000032,1.5817172349354884,,0.0000032,1.5835109009315411,,0.0000032,1.62,,0.0000032,1.62,,0.0000032,1.5880973455345142
0.0000064,1.6601690500666972,,0.0000064,1.6184483092838484,,0.0000064,1.6184483092838484,,0.0000064,1.6184483092838484,,0.0000064,1.5665190926748438,,0.0000064,1.5665190926748438,,0.0000064,1.5665190926748438,,0.0000064,1.5665191200387623,,0.0000064,1.55764152853084,,0.0000064,1.55764152853084,,0.0000064,1.5594521621745312,,0.0000064,1.62,,0.0000064,1.62,,0.0000064,1.568034263691808
0.000012479999999999999,1.698093113473714,,0.000012479999999999999,1.6184841258759537,,0.000012479999999999999,1.6184841258759537,,0.000012479999999999999,1.6184841258759537,,0.000012479999999999999,1.5286703425319068,,0.000012479999999999999,1.5286703425319068,,0.000012479999999999999,1.5286703425319068,,0.000012479999999999999,1.5286703689342782,,0.000012479999999999999,1.5121798302410046,,0.000012479999999999999,1.5121798302410046,,0.000012479999999999999,1.513967191347426,,0.000012479999999999999,1.62,,0.000012479999999999999,1.62,,0.000012479999999999999,1.5301495212418146
0.000024639999999999998,1.7723556843138335,,0.000024639999999999998,1.6185549913601904,,0.000024639999999999998,1.6185549913601904,,0.000024639999999999998,1.6185549913601904,,0.000024639999999999998,1.4545637307084716,,0.000024639999999999998,1.4545637307084716,,0.000024639999999999998,1.4545637307084716,,0.000024639999999999998,1.454563754826095,,0.000024639999999999998,1.423149442314272,,0.000024639999999999998,1.423149442314272,,0.000024639999999999998,1.4248788857847996,,0.000024639999999999998,1.62,,0.000024639999999999998,1.62,,0.000024639999999999998,1.4559575457769798
0.000040264999999999995,1.8623345880280056,,0.000040264999999999995,1.6186366754034562,,0.000040264999999999995,1.6186366754034562,,0.000040264999999999995,1.6186366754034562,,0.000040264999999999995,1.3647794301503728,,0.000040264999999999995,1.3647794301503728,,0.000040264999999999995,1.3647794301503728,,0.000040264999999999995,1.364779451644581,,0.000040264999999999995,1.3152905848868979,,0.000040264999999999995,1.3152905848868979,,0.000040264999999999995,1.3168748770703151,,0.000040264999999999995,1.62,,0.000040264999999999995,1.62,,0.000040264999999999995,1.366075181230704
0.000055889999999999995,1.9430007094270643,,0.000055889999999999995,1.618706292917504,,0.000055889999999999995,1.618706292917504,,0.000055889999999999995,1.618706292917504,,0.000055889999999999995,1.284297210946813,,0.000055889999999999995,1.284297210946813,,0.000055889999999999995,1.284297210946813,,0.000055889999999999995,1.284297230201059,,0.000055889999999999995,1.2186113824036466,,0.000055889999999999995,1.2186113824036466,,0.000055889999999999995,1.2199993851827464,,0.000055889999999999995,1.62,,0.000055889999999999995,1.62,,0.000055889999999999995,1.285509193390958
