X--Trace 1::[transient: TIME],Y--Trace 1::[PR1: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[PR2: V(2)],,X--Trace 3::[transient: TIME],Y--Trace 3::[PR3: V(2)],,X--Trace 4::[transient: TIME],Y--Trace 4::[PR4: V(2)],,X--Trace 5::[transient: TIME],Y--Trace 5::[PR5: V(3)],,X--Trace 6::[transient: TIME],Y--Trace 6::[PR6: V(3)],,X--Trace 7::[transient: TIME],Y--Trace 7::[PR7: V(3)],,X--Trace 8::[transient: TIME],Y--Trace 8::[PR8: V(5)],,X--Trace 9::[transient: TIME],Y--Trace 9::[PR9: V(7)],,X--Trace 10::[transient: TIME],Y--Trace 10::[PR14: V(7)],,X--Trace 11::[transient: TIME],Y--Trace 11::[PR10: V(8)],,X--Trace 12::[transient: TIME],Y--Trace 12::[PR11: V(4)],,X--Trace 13::[transient: TIME],Y--Trace 13::[PR12: V(4)],,X--Trace 14::[transient: TIME],Y--Trace 14::[PR13: V(6)]
0.00007668910481119756,2.441310098333597,,0.00007668910481119756,1.619240549381692,,0.00007668910481119756,1.619240549381692,,0.00007668910481119756,1.619240549381692,,0.00007668910481119756,0.7873062101173911,,0.00007668910481119756,0.7873062101173911,,0.00007668910481119756,0.7873062101173911,,0.00007668910481119756,0.7873062002571453,,0.00007668910481119756,-0.04512958351829262,,0.00007668910481119756,-0.04512958351829262,,0.00007668910481119756,-0.04349483701463251,,0.00007668910481119756,1.62,,0.00007668910481119756,1.62,,0.00007668910481119756,0.7874348790275495
0.00007675013996744755,2.4417474109335853,,0.00007675013996744755,1.6192408580536717,,0.00007675013996744755,1.6192408580536717,,0.00007675013996744755,1.6192408580536717,,0.00007675013996744755,0.7868700211977568,,0.00007675013996744755,0.7868700211977568,,0.00007675013996744755,0.7868700211977568,,0.00007675013996744755,0.7868701619472355,,0.00007675013996744755,-0.03483981472730871,,0.00007675013996744755,-0.03483981472730871,,0.00007675013996744755,-0.04270198772515346,,0.00007675013996744755,1.62,,0.00007675013996744755,1.62,,0.00007675013996744755,0.792576974304827
0.00007681708277258815,2.442226495550456,,0.00007681708277258815,1.6192412229004762,,0.00007681708277258815,1.6192412229004762,,0.00007681708277258815,1.6192412229004762,,0.00007681708277258815,0.786392221928061,,0.00007681708277258815,0.786392221928061,,0.00007681708277258815,0.786392221928061,,0.00007681708277258815,0.7863951146202907,,0.00007681708277258815,0.16815961811740254,,0.00007681708277258815,0.16815961811740254,,0.00007681708277258815,-0.015901994810521094,,0.00007681708277258815,1.62,,0.00007681708277258815,1.62,,0.00007681708277258815,0.8940257278122781
0.00007687765586764747,2.4426594930968015,,0.00007687765586764747,1.6192417279926337,,0.00007687765586764747,1.6192417279926337,,0.00007687765586764747,1.6192417279926337,,0.00007687765586764747,0.7859607376266005,,0.00007687765586764747,0.7859607376266005,,0.00007687765586764747,0.7859607376266005,,0.00007687765586764747,0.7859885836060297,,0.00007687765586764747,2.0166624066810837,,0.00007687765586764747,2.0166624066810837,,0.00007687765586764747,0.23275465032655115,,0.00007687765586764747,1.62,,0.00007687765586764747,1.62,,0.00007687765586764747,1.817815014947151
0.00007690841142701818,2.4428791620968573,,0.00007690841142701818,1.6192419170794436,,0.00007690841142701818,1.6192419170794436,,0.00007690841142701818,1.6192419170794436,,0.00007690841142701818,0.7857417023267497,,0.00007690841142701818,0.7857417023267497,,0.00007690841142701818,0.7857417023267497,,0.00007690841142701818,0.7857813962051353,,0.00007690841142701818,2.8943089924966676,,0.00007690841142701818,2.8943089924966676,,0.00007690841142701818,0.49487055622625364,,0.00007690841142701818,1.62,,0.00007690841142701818,1.62,,0.00007690841142701818,2.256418897933711
0.00007694016056212958,2.4431057986929803,,0.00007694016056212958,1.6192419535047609,,0.00007694016056212958,1.6192419535047609,,0.00007694016056212958,1.6192419535047609,,0.00007694016056212958,0.7855154024338629,,0.00007694016056212958,0.7855154024338629,,0.00007694016056212958,0.7855154024338629,,0.00007694016056212958,0.785555758752928,,0.00007694016056212958,2.9429519283641223,,0.00007694016056212958,2.9429519283641223,,0.00007694016056212958,0.7833528327129538,,0.00007694016056212958,1.62,,0.00007694016056212958,1.62,,0.00007694016056212958,2.280728098205484
0.00007697251896952588,2.443336649674636,,0.00007697251896952588,1.6192420113749741,,0.00007697251896952588,1.6192420113749741,,0.00007697251896952588,1.6192420113749741,,0.00007697251896952588,0.7852849361827554,,0.00007697251896952588,0.7852849361827554,,0.00007697251896952588,0.7852849361827554,,0.00007697251896952588,0.7853258961111823,,0.00007697251896952588,2.9872263594017756,,0.00007697251896952588,2.9872263594017756,,0.00007697251896952588,1.059254552611576,,0.00007697251896952588,1.62,,0.00007697251896952588,1.62,,0.00007697251896952588,2.302854135553056
0.00007701255158406308,2.4436220614998674,,0.00007701255158406308,1.6192422053105462,,0.00007701255158406308,1.6192422053105462,,0.00007701255158406308,1.6192422053105462,,0.00007701255158406308,0.7850002451168818,,0.00007701255158406308,0.7850002451168818,,0.00007701255158406308,0.7850002451168818,,0.00007701255158406308,0.7850418917260917,,0.00007701255158406308,3.0375490212539678,,0.00007701255158406308,3.0375490212539678,,0.00007701255158406308,1.3603100653049198,,0.00007701255158406308,1.62,,0.00007701255158406308,1.62,,0.00007701255158406308,2.3280027499182903
0.0000770926168131375,2.4441922597660213,,0.0000770926168131375,1.6192425949108387,,0.0000770926168131375,1.6192425949108387,,0.0000770926168131375,1.6192425949108387,,0.0000770926168131375,0.7844314921719672,,0.0000770926168131375,0.7844314921719672,,0.0000770926168131375,0.7844314921719672,,0.0000770926168131375,0.7844742290165275,,0.0000770926168131375,3.1172122384661454,,0.0000770926168131375,3.1172122384661454,,0.0000770926168131375,1.8517709852585187,,0.0000770926168131375,1.62,,0.0000770926168131375,1.62,,0.0000770926168131375,2.367814168585577
0.00007725274727128632,2.4453301527419673,,0.00007725274727128632,1.6192434019904411,,0.00007725274727128632,1.6192434019904411,,0.00007725274727128632,1.6192434019904411,,0.00007725274727128632,0.7832965469711441,,0.00007725274727128632,0.7832965469711441,,0.00007725274727128632,0.7832965469711441,,0.00007725274727128632,0.7833407892778181,,0.00007725274727128632,3.2265168073828505,,0.00007725274727128632,3.2265168073828505,,0.00007725274727128632,2.5128409320435816,,0.00007725274727128632,1.62,,0.00007725274727128632,1.62,,0.00007725274727128632,2.422438573575321
0.00007757300818758398,2.447595908359788,,0.00007757300818758398,1.6192449885311408,,0.00007757300818758398,1.6192449885311408,,0.00007757300818758398,1.6192449885311408,,0.00007757300818758398,0.781036637144915,,0.00007757300818758398,0.781036637144915,,0.00007757300818758398,0.781036637144915,,0.00007757300818758398,0.7810822816081269,,0.00007757300818758398,3.325915126811729,,0.00007757300818758398,3.325915126811729,,0.00007757300818758398,3.1242980713794135,,0.00007757300818758398,1.62,,0.00007757300818758398,1.62,,0.00007757300818758398,2.4721117669425094
0.00007792303406160922,2.4500569104381054,,0.00007792303406160922,1.619246719160903,,0.00007792303406160922,1.619246719160903,,0.00007792303406160922,1.619246719160903,,0.00007792303406160922,0.7785820257521103,,0.00007792303406160922,0.7785820257521103,,0.00007792303406160922,0.7785820257521103,,0.00007792303406160922,0.7786281533221754,,0.00007792303406160922,3.3568104071101597,,0.00007792303406160922,3.3568104071101597,,0.00007792303406160922,3.3075049428140266,,0.00007792303406160922,1.62,,0.00007792303406160922,1.62,,0.00007792303406160922,2.487550460526403
0.00007843127158116265,2.4536016843800414,,0.00007843127158116265,1.619249188428027,,0.00007843127158116265,1.619249188428027,,0.00007843127158116265,1.619249188428027,,0.00007843127158116265,0.7750464592101086,,0.00007843127158116265,0.7750464592101086,,0.00007843127158116265,0.7750464592101086,,0.00007843127158116265,0.7750927924399663,,0.00007843127158116265,3.3649812904295446,,0.00007843127158116265,3.3649812904295446,,0.00007843127158116265,3.362454782175184,,0.00007843127158116265,1.62,,0.00007843127158116265,1.62,,0.00007843127158116265,2.4916320936482776
0.00007907436410930172,2.458038272666415,,0.00007907436410930172,1.6192522686954862,,0.00007907436410930172,1.6192522686954862,,0.00007907436410930172,1.6192522686954862,,0.00007907436410930172,0.7706214588121911,,0.00007907436410930172,0.7706214588121911,,0.00007907436410930172,0.7706214588121911,,0.00007907436410930172,0.77066793113123,,0.00007907436410930172,3.366439533053481,,0.00007907436410930172,3.366439533053481,,0.00007907436410930172,3.3661851783883754,,0.00007907436410930172,1.62,,0.00007907436410930172,1.62,,0.00007907436410930172,2.492358639249525
0.00008036054916557986,2.466746972050619,,0.00008036054916557986,1.6192582329892742,,0.00008036054916557986,1.6192582329892742,,0.00008036054916557986,1.6192582329892742,,0.00008036054916557986,0.7619356276772361,,0.00008036054916557986,0.7619356276772361,,0.00008036054916557986,0.7619356276772361,,0.00008036054916557986,0.7619823226670986,,0.00008036054916557986,3.3655705244655034,,0.00008036054916557986,3.3655705244655034,,0.00008036054916557986,3.365922709038018,,0.00008036054916557986,1.62,,0.00008036054916557986,1.62,,0.00008036054916557986,2.49192001146958
0.00008286029916211193,2.48303795948669,,0.00008286029916211193,1.6192691284479526,,0.00008286029916211193,1.6192691284479526,,0.00008286029916211193,1.6192691284479526,,0.00008286029916211193,0.7456880067655992,,0.00008286029916211193,0.7456880067655992,,0.00008286029916211193,0.7456880067655992,,0.00008286029916211193,0.7457351520288517,,0.00008286029916211193,3.3664461193199364,,0.00008286029916211193,3.3664461193199364,,0.00008286029916211193,3.3660663810950626,,0.00008286029916211193,1.62,,0.00008286029916211193,1.62,,0.00008286029916211193,2.4923494705776292
0.00008785979915517608,2.5130500686966926,,0.00008785979915517608,1.6192880662178808,,0.00008785979915517608,1.6192880662178808,,0.00008785979915517608,1.6192880662178808,,0.00008785979915517608,0.7157580868361102,,0.00008785979915517608,0.7157580868361102,,0.00008785979915517608,0.7157580868361102,,0.00008785979915517608,0.7158060291889706,,0.00008785979915517608,3.365660471254547,,0.00008785979915517608,3.365660471254547,,0.00008785979915517608,3.366042499164584,,0.00008785979915517608,1.62,,0.00008785979915517608,1.62,,0.00008785979915517608,2.4919418857799887
0.00009785879914130438,2.562398502616025,,0.00009785879914130438,1.6193143146204894,,0.00009785879914130438,1.6193143146204894,,0.00009785879914130438,1.6193143146204894,,0.00009785879914130438,0.6665547583202802,,0.00009785879914130438,0.6665547583202802,,0.00009785879914130438,0.6665547583202802,,0.00009785879914130438,0.6666040403635269,,0.00009785879914130438,3.366541452153942,,0.00009785879914130438,3.366541452153942,,0.00009785879914130438,3.3661540744465914,,0.00009785879914130438,1.62,,0.00009785879914130438,1.62,,0.00009785879914130438,2.492357567390312
0.00011348379914130438,2.6095467795168408,,0.00011348379914130438,1.6193232751430398,,0.00011348379914130438,1.6193232751430398,,0.00011348379914130438,1.6193232751430398,,0.00011348379914130438,0.6195766623027934,,0.00011348379914130438,0.6195766623027934,,0.00011348379914130438,0.6195766623027934,,0.00011348379914130438,0.6196272024715364,,0.00011348379914130438,3.36582791480301,,0.00011348379914130438,3.36582791480301,,0.00011348379914130438,3.366213469821864,,0.00011348379914130438,1.62,,0.00011348379914130438,1.62,,0.00011348379914130438,2.4919775003332294
0.00012910879914130438,2.6186673286250515,,0.00012910879914130438,1.6192929488676049,,0.00012910879914130438,1.6192929488676049,,0.00012910879914130438,1.6192929488676049,,0.00012910879914130438,0.6105520773299996,,0.00012910879914130438,0.6105520773299996,,0.00012910879914130438,0.6105520773299996,,0.00012910879914130438,0.6106028715962408,,0.00012910879914130438,3.3666105204163275,,0.00012910879914130438,3.3666105204163275,,0.00012910879914130438,3.366224622861033,,0.00012910879914130438,1.62,,0.00012910879914130438,1.62,,0.00012910879914130438,2.492364097671915
