TIME1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.0,0.49990455428582947,0.4980857527130542,0.4980857527130542,0.4980857527130542,0.4872737121611772,0.4872737121611772,0.4872737121611772,0.4872733280251458,0.4836514258196874,0.4836514258196874,0.4847157037018832,0.0,0.0,0.4838976454824066
1e-07,0.5001664112122934,0.49822410414327356,0.49822410414327356,0.49822410414327356,0.48713862110542683,0.48713862110542683,0.48713862110542683,0.4871382292110714,0.4831890663665582,0.4831890663665582,0.48458106541808976,0.0,0.0,0.48345914519876104
2e-07,0.5004282677252495,0.4982486511678177,0.4982486511678177,0.4982486511678177,0.4869637403182642,0.4869637403182642,0.4869637403182642,0.4869633422067817,0.4828888330597898,0.4828888330597898,0.4843986341744984,0.0,0.0,0.4831743224963981
4e-07,0.5009519778566107,0.4982597916792799,0.4982597916792799,0.4982597916792799,0.48660071119128157,0.48660071119128157,0.48660071119128157,0.48660029712358444,0.4820277814537657,0.4820277814537657,0.483890442196269,0.0,0.0,0.48235759849198917
8e-07,0.5019993749630476,0.4982579509328615,0.4982579509328615,0.4982579509328615,0.48586623752636665,0.48586623752636665,0.48586623752636665,0.4858657959199541,0.48065553942595207,0.48065553942595207,0.48256266434600675,0.0,0.0,0.4810558532127656
1.6e-06,0.5040939839295228,0.4982712680379251,0.4982712680379251,0.4982712680379251,0.4844033722035527,0.4844033722035527,0.4844033722035527,0.4844028683327532,0.47734432889486755,0.47734432889486755,0.47950095541956106,0.0,0.0,0.4779150432168659
3.2e-06,0.5082817200156476,0.4982834061670842,0.4982834061670842,0.4982834061670842,0.4814736469455705,0.4814736469455705,0.4814736469455705,0.48147302756384397,0.47142917280697505,0.47142917280697505,0.47342247310770225,0.0,0.0,0.47230399211506185
6.4e-06,0.5166453413923175,0.49832078525148127,0.49832078525148127,0.49832078525148127,0.4756272226029852,0.4756272226029852,0.4756272226029852,0.47562636239586087,0.4588208142828717,0.4588208142828717,0.4611889526142371,0.0,0.0,0.4603442202593277
1.24799999999e-05,0.5324505115582953,0.4983806083662867,0.4983806083662867,0.4983806083662867,0.4645756714267669,0.4645756714267669,0.4645756714267669,0.4645743647199105,0.43566809892142083,0.43566809892142083,0.43815335604770533,0.0,0.0,0.4383822055361513
2.46399999999e-05,0.5634000581955866,0.49849897217241335,0.49849897217241335,0.49849897217241335,0.4429370965173403,0.4429370965173403,0.4429370965173403,0.4429349118177078,0.39004263015435925,0.39004263015435925,0.3929957855190539,0.0,0.0,0.3951033011286598
4.02649999999e-05,0.6008995178206722,0.49863649035737145,0.49863649035737145,0.49863649035737145,0.41672110936673756,0.41672110936673756,0.41672110936673756,0.4167178611160152,0.33477896837970034,0.33477896837970034,0.33825934169427485,0.0,0.0,0.3426818998009647
5.58899999999e-05,0.6345177976357419,0.49875060688974227,0.49875060688974227,0.49875060688974227,0.393220148710521,0.393220148710521,0.393220148710521,0.39321594710851054,0.2852428640655937,0.2852428640655937,0.28914827798036974,0.0,0.0,0.2956934805357733
7.1515e-05,0.6629629660008509,0.49884243131649697,0.49884243131649697,0.49884243131649697,0.3733392399167905,0.3733392399167905,0.3733392399167905,0.3733342318871568,0.2433427524786204,0.2433427524786204,0.24757918211032215,0.0,0.0,0.25594832575399257
8.714e-05,0.6851418910479624,0.49890188616806386,0.49890188616806386,0.49890188616806386,0.35784010478457756,0.35784010478457756,0.35784010478457756,0.3578344681641163,0.2106852106662659,0.2106852106662659,0.21511640579449987,0.0,0.0,0.22497038439857026
0.000102765,0.7002022491256006,0.49893319896528343,0.49893319896528343,0.49893319896528343,0.3473206426303608,0.3473206426303608,0.3473206426303608,0.3473145794889004,0.18852882364174495,0.18852882364174495,0.19303858362034115,0.0,0.0,0.2039535121140233
0.00011839,0.7075652791187876,0.49892869019729913,0.49892869019729913,0.49892869019729913,0.34218284546843575,0.34218284546843575,0.34218284546843575,0.34217657419076414,0.17772151271213074,0.17772151271213074,0.18216493394843963,0.0,0.0,0.19370202061086345
0.000134015,0.7069480239141203,0.49889497339323663,0.49889497339323663,0.49889497339323663,0.34262640700699853,0.34262640700699853,0.34262640700699853,0.34262015405175145,0.1786820921174565,0.1786820921174565,0.18294076611295196,0.0,0.0,0.19461318509202147
0.0001496399999999,0.6983742042829529,0.49882693972102343,0.49882693972102343,0.49882693972102343,0.3486320414518347,0.3486320414518347,0.3486320414518347,0.34862603249880075,0.19137018422906224,0.19137018422906224,0.19531048893327915,0.0,0.0,0.20664870446278621
0.000165265,0.6821733073054587,0.4987335727557154,0.4987335727557154,0.4987335727557154,0.35997118179667387,0.35997118179667387,0.35997118179667387,0.3599656332228559,0.21530162022854074,0.21530162022854074,0.2188229484277002,0.0,0.0,0.22934931219972093
0.00018089,0.658967924366914,0.4986121267237147,0.4986121267237147,0.4986121267237147,0.3762058559963206,0.3762058559963206,0.3762058559963206,0.37620096641302186,0.249553328316863,0.249553328316863,0.25255183387891517,0.0,0.0,0.26183941084662216
0.000196515,0.6296498253199189,0.49847356751229244,0.49847356751229244,0.49847356751229244,0.3967143762058115,0.3967143762058115,0.3967143762058115,0.39671031897270137,0.29281240369713457,0.29281240369713457,0.29522231960310996,0.0,0.0,0.30287362056181316
0.00021214,0.59534568826907,0.49831695591677505,0.49831695591677505,0.49831695591677505,0.4207064206785148,0.4207064206785148,0.4207064206785148,0.4207033370959489,0.3434130781403489,0.3434130781403489,0.34517453977704154,0.0,0.0,0.35087184498513885
0.000227765,0.5573738019632498,0.4981545397967966,0.4981545397967966,0.4981545397967966,0.44726216590852935,0.44726216590852935,0.44726216590852935,0.4472601599320546,0.3994141154859687,0.3994141154859687,0.4005077013384699,0.0,0.0,0.40399268850151354
0.00024339,0.5171934046983115,0.4979863657428991,0.4979863657428991,0.4979863657428991,0.4753589228038206,0.4753589228038206,0.4753589228038206,0.47535805690553773,0.45866012687944324,0.45866012687944324,0.4590776792277546,0.0,0.0,0.46019161566440475
0.000259015,0.4763486066077208,0.497825057396041,0.497825057396041,0.497825057396041,0.5039191020920619,0.5039191020920619,0.5039191020920619,0.5039193950026772,0.518877598599556,0.518877598599556,0.5186502885829495,0.0,0.0,0.5173120425034288
0.00027464,0.436409050376072,0.49767068690576544,0.49767068690576544,0.49767068690576544,0.5318430092254561,0.5318430092254561,0.5318430092254561,0.5318444350724687,0.5777491451782659,0.5777491451782659,0.576920565628096,0.0,0.0,0.5731557684430189
0.000290265,0.39890959075098653,0.4975352797443229,0.4975352797443229,0.4975352797443229,0.558059673778965,0.558059673778965,0.558059673778965,0.5580621632221621,0.6330156081015968,0.6330156081015968,0.6316638890357172,0.0,0.0,0.6255798262383223
0.00030589,0.36529131093591694,0.49741797997685966,0.49741797997685966,0.49741797997685966,0.581559484686844,0.581559484686844,0.581559484686844,0.5815629274425068,0.6825498985069781,0.6825498985069781,0.6807627162341272,0.0,0.0,0.6725665246124548
0.000321515,0.3368461425708078,0.4973293216040462,0.4973293216040462,0.4973293216040462,0.6014414636829214,0.6014414636829214,0.6014414636829214,0.6014457129017765,0.7244516542733116,0.7244516542733116,0.7223431572016625,0.0,0.0,0.7123132392861808
0.00033714,0.3146672175236962,0.497266718609346,0.497266718609346,0.497266718609346,0.6169394613478365,0.6169394613478365,0.6169394613478365,0.6169443391192332,0.7571074110332011,0.7571074110332011,0.7547951286641673,0.0,0.0,0.7432894871213798
0.000352765,0.29960685944605814,0.4972385369928314,0.4972385369928314,0.4972385369928314,0.6274599815230026,0.6274599815230026,0.6274599815230026,0.6274652858504616,0.7792654156416586,0.7792654156416586,0.7768829516796729,0.0,0.0,0.7643078940707082
0.00036839,0.2922438294528712,0.49723993227334384,0.49723993227334384,0.49723993227334384,0.6325966533460566,0.6325966533460566,0.6325966533460566,0.6326021657719197,0.7900709660722007,0.7900709660722007,0.787747058762213,0.0,0.0,0.7745577153446412
0.000384015,0.2928610846575386,0.49727674581835934,0.49727674581835934,0.49727674581835934,0.6321541377986336,0.6321541377986336,0.6321541377986336,0.6321596319366836,0.7891119817228285,0.7891119817228285,0.7869800422697946,0.0,0.0,0.7736480641576504
0.00039964,0.301434904288706,0.49734170022807156,0.49734170022807156,0.49734170022807156,0.626147389992855,0.626147389992855,0.626147389992855,0.6261526400913122,0.7764221498192094,0.7764221498192094,0.7746018897208619,0.0,0.0,0.7616108942017967
0.000415265,0.3176358012662005,0.4974381299224935,0.4974381299224935,0.4974381299224935,0.6148092837589882,0.6148092837589882,0.6148092837589882,0.614814073512438,0.7524922899869085,0.7524922899869085,0.7510972010387441,0.0,0.0,0.7389117818389404
0.00043089,0.3408411842047453,0.49755653049181037,0.49755653049181037,0.49755653049181037,0.598573508027673,0.598573508027673,0.598573508027673,0.5985776387536055,0.7182388593690987,0.7182388593690987,0.7173608669505942,0.0,0.0,0.7064200489850494
0.000446515,0.37015928325174063,0.49769811884291926,0.49769811884291926,0.49769811884291926,0.5780660101966223,0.5780660101966223,0.5780660101966223,0.5780693086062156,0.6749813445291005,0.6749813445291005,0.6746972309276142,0.0,0.0,0.6653873198167097
0.00046214,0.4044634203025894,0.49785171835588393,0.49785171835588393,0.49785171835588393,0.5540728758747417,0.5540728758747417,0.5540728758747417,0.5540752005971327,0.6243789617279482,0.6243789617279482,0.6247384269913014,0.0,0.0,0.6173874746337926
0.000477765,0.4424353066084097,0.4980171304431007,0.4980171304431007,0.4980171304431007,0.5275181414364338,0.5275181414364338,0.5275181414364338,0.527519388586263,0.5683794722259872,0.5683794722259872,0.5694113031637336,0.0,0.0,0.5642680996153546
0.00049339,0.4826157038733476,0.49818232538028484,0.49818232538028484,0.49818232538028484,0.4994203062295747,0.4994203062295747,0.4994203062295747,0.49942041326485603,0.5091317638665883,0.5091317638665883,0.5108355038856123,0.0,0.0,0.5080675625047866
0.000509015,0.5234605019639385,0.49834659693355654,0.49834659693355654,0.49834659693355654,0.4708611262902397,0.4708611262902397,0.4708611262902397,0.47086007454986883,0.44891582993160595,0.44891582993160595,0.4512682165596216,0.0,0.0,0.4509485946162279
0.00052464,0.5634000581955871,0.4984980208639893,0.4984980208639893,0.4984980208639893,0.4429361522399336,0.4429361522399336,0.4429361522399336,0.4429339675270777,0.3900425952735475,0.3900425952735475,0.3929927900949412,0.0,0.0,0.395103267165222
0.000540265,0.6008995178206732,0.49863635887735214,0.49863635887735214,0.49863635887735214,0.4167204757345384,0.4167204757345384,0.4167204757345384,0.41671722745849255,0.3347776624579661,0.3347776624579661,0.3382541579144676,0.0,0.0,0.3426806610306536
0.00055589,0.6345177976357423,0.4987507442381287,0.4987507442381287,0.4987507442381287,0.39321960916320803,0.39321960916320803,0.39321960916320803,0.3932154075388457,0.28524169059491805,0.28524169059491805,0.2891507735296071,0.0,0.0,0.29569236743393107
0.000571515,0.6629629660008513,0.4988423015094816,0.4988423015094816,0.4988423015094816,0.37333860705476973,0.37333860705476973,0.37333860705476973,0.3733335989999877,0.24334145941464155,0.24334145941464155,0.247574467871354,0.0,0.0,0.25594709917510344
0.00058714,0.685141891047963,0.4989020218521252,0.4989020218521252,0.4989020218521252,0.35783956484062096,0.35783956484062096,0.35783956484062096,0.3578339281976558,0.2106840257659807,0.2106840257659807,0.215118461128396,0.0,0.0,0.2249692604597116
0.000602765,0.7002022491256008,0.49893307080975324,0.49893307080975324,0.49893307080975324,0.3473200105310206,0.3473200105310206,0.3473200105310206,0.34731394736457094,0.18852754217875936,0.18852754217875936,0.19303428355230914,0.0,0.0,0.20395229653495522
