TIME1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,label
0.0,0.4999045542858294,0.4980857527130573,0.4980857527130573,0.4980857527130573,0.4872737121611,0.4872737121611,0.4872737121611,0.4872733280355368,0.484037425022167,0.484037425022167,0.485097534345894,0.0,0.0,0.4838984192551858,1
1e-07,0.5001664112122934,0.498159809976789,0.498159809976789,0.498159809976789,0.4872014001260503,0.4872014001260503,0.4872014001260503,0.4872010119489711,0.4838104437863907,0.4838104437863907,0.4850314377973505,0.0,0.0,0.4836711915979299,1
2e-07,0.5004282677252495,0.498168650805864,0.498168650805864,0.498168650805864,0.4871119867780943,0.4871119867780943,0.4871119867780943,0.4871115954097486,0.4836640920701264,0.4836640920701264,0.4849421812083305,0.0,0.0,0.4835246383193247,1
4e-07,0.5009519778566107,0.4981721541885755,0.4981721541885755,0.4981721541885755,0.4869294433470548,0.4869294433470548,0.4869294433470548,0.4869290440596441,0.483261613465323,0.483261613465323,0.4846990171911083,0.0,0.0,0.4831216685863794,1
8e-07,0.5019993749630476,0.4981724362122888,0.4981724362122888,0.4981724362122888,0.4865626022958422,0.4865626022958422,0.4865626022958422,0.4865621890670152,0.482598502292017,0.482598502292017,0.4840650475829361,0.0,0.0,0.482457682330936,1
1.6e-06,0.5040939839295228,0.4981781781752126,0.4981781781752126,0.4981781781752126,0.4858303473240795,0.4858303473240795,0.4858303473240795,0.4858299031924178,0.4810477936807123,0.4810477936807123,0.4826170220497067,0.0,0.0,0.4809050525954814,1
3.2e-06,0.5082817200156476,0.4981850543454653,0.4981850543454653,0.4981850543454653,0.4843651659839795,0.4843651659839795,0.4843651659839795,0.4843646637789558,0.4782227189838428,0.4782227189838428,0.4797329352889725,0.0,0.0,0.4780763471844311,1
6.4e-06,0.5166453413923175,0.4982030008808995,0.4982030008808995,0.4982030008808995,0.4814401256443252,0.4814401256443252,0.4814401256443252,0.4814395032985988,0.4722722517250184,0.4722722517250184,0.4739399654501333,0.0,0.0,0.4721183931911616,1
1.24799999999e-05,0.5324505115582953,0.49823328515025,0.49823328515025,0.49823328515025,0.4759118339554513,0.4759118339554513,0.4759118339554513,0.4759109880948729,0.4612881197156734,0.4612881197156734,0.4630220477859118,0.0,0.0,0.4611203126711153,1
2.46399999999e-05,0.5634000581955866,0.4982925066142383,0.4982925066142383,0.4982925066142383,0.4650873857321262,0.4650873857321262,0.4650873857321262,0.4650861007049028,0.4396686365864393,0.4396686365864393,0.44162378297556,0.0,0.0,0.4394734318756335,1
4.02649999999e-05,0.6008995178206722,0.498361290616836,0.498361290616836,0.498361290616836,0.451973391827534,0.451973391827534,0.451973391827534,0.4519715748144786,0.4134815758825709,0.4134815758825709,0.4156867325894342,0.0,0.0,0.4132531825205633,1
5.58899999999e-05,0.6345177976357419,0.4984183720070669,0.4984183720070669,0.4984183720070669,0.4402179343374797,0.4402179343374797,0.4402179343374797,0.4402156404784329,0.3900094963654825,0.3900094963654825,0.3924159486775267,0.0,0.0,0.3897513541604941,1
7.1515e-05,0.6629629660008509,0.4984643011199625,0.4984643011199625,0.4984643011199625,0.4302734761225187,0.4302734761225187,0.4302734761225187,0.4302707789099301,0.3701557549449063,0.3701557549449063,0.3727191488251158,0.0,0.0,0.3698724486693004,1
8.714e-05,0.6851418910479624,0.4984940329050067,0.4984940329050067,0.4984940329050067,0.422521316669035,0.422521316669035,0.422521316669035,0.4225183050731023,0.3546824881230206,0.3546824881230206,0.357338038546018,0.0,0.0,0.3543795680935495,1
0.000102765,0.7002022491256006,0.4985096932253774,0.4985096932253774,0.4985096932253774,0.4172602238382858,0.4172602238382858,0.4172602238382858,0.4172569989333226,0.3441851334976384,0.3441851334976384,0.3468780078238792,0.0,0.0,0.3438689052519886,1
0.00011839,0.7075652791187876,0.4985074233607593,0.4985074233607593,0.4985074233607593,0.4146915240734747,0.4146915240734747,0.4146915240734747,0.4146881951088884,0.339066308822608,0.339066308822608,0.3417275969273733,0.0,0.0,0.3387435878672134,1
0.000134015,0.7069480239141203,0.4984905559690955,0.4984905559690955,0.4984905559690955,0.4149147817530574,0.4149147817530574,0.4149147817530574,0.4149114619991321,0.3395234967814197,0.3395234967814197,0.3420973466124027,0.0,0.0,0.3392013495729321,1
0.0001496399999999,0.6983742042829529,0.4984565052562182,0.4984565052562182,0.4984565052562182,0.4179205688121645,0.4179205688121645,0.4179205688121645,0.4179173711635564,0.3455383754171244,0.3455383754171244,0.3479612011796671,0.0,0.0,0.345223844939455,1
0.000165265,0.6821733073054587,0.498409802401567,0.498409802401567,0.498409802401567,0.4235942192484766,0.4235942192484766,0.4235942192484766,0.4235912519287708,0.356880530377486,0.356880530377486,0.3591049394396345,0.0,0.0,0.3565803683140048,1
