[1 / 50],1.1643691001141943,0.45566853075749875,0.9537190111367019,0.6065114650796429
[2 / 50],0.958978054030397,0.5614641586171836,0.7633534625068411,0.6500962716611237
[3 / 50],0.7409870984350763,0.6365022877478393,0.6861589841700934,0.6753019429371608
[4 / 50],0.6610029943408521,0.6567361464158618,0.5757766231581881,0.7159110799929984
[5 / 50],0.6294964446224333,0.6668530757498728,0.6142244373376553,0.6847540696656748
[6 / 50],0.6060045376359448,0.6745297407219115,0.5573383747906118,0.7103098197094346
[7 / 50],0.5853831371277328,0.6765632943568887,0.5418489572780949,0.7075091895676527
[8 / 50],0.5673617101236572,0.6894763599389934,0.5335509217494018,0.7146858043059688
[9 / 50],0.5604541702726022,0.69334011184545,0.49130459333007986,0.7500437598459654
[10 / 50],0.5510370806162435,0.6975597356380274,0.49109689182751665,0.7402415543497287
[11 / 50],0.5415812399450356,0.7023385866802236,0.5484804960189166,0.7020829686679503
[12 / 50],0.5378788143880968,0.7047280122013219,0.5112581245757483,0.7223875371958691
[13 / 50],0.5273905835015987,0.7088967971530249,0.6483272936169084,0.6753019429371608
[14 / 50],0.5305141385008649,0.707727503812913,0.4620024399323897,0.7890775424470506
[15 / 50],0.5221087527650643,0.7135739705134723,0.45650303019927096,0.7747243129704183
[16 / 50],0.5230754662335404,0.7166751398068124,0.46595311342002627,0.7577454927358656
[17 / 50],0.5189770674862997,0.713421453990849,0.5039383506962469,0.7416418694206196
[18 / 50],0.5162245864730056,0.7164717844433147,0.49298684424036865,0.7376159635918081
[19 / 50],0.5189547170165593,0.7136248093543467,0.4553181365965963,0.7561701382811132
[20 / 50],0.5120709387933821,0.7190137264870361,0.5000785240656013,0.7321897426921057
[21 / 50],0.5050919170574686,0.7240467717336044,0.4407831829015192,0.7719236828286364
[22 / 50],0.5085303472673021,0.7223690899847484,0.4566296020692045,0.7717486434447751
[23 / 50],0.5047423844566432,0.7237417386883579,0.4623592221340933,0.7720987222124978
[24 / 50],0.50214385070149,0.7255719369598373,0.4971377016989501,0.7400665149658673
[25 / 50],0.4965655963141017,0.7295373665480427,0.4491477338792561,0.7547698232102223
[26 / 50],0.4925784613422262,0.7314184036603966,0.49663118377223714,0.7622965167162612
[27 / 50],0.4974160332656731,0.7308083375699034,0.48221982979065886,0.751269035532995
[28 / 50],0.4934193261452322,0.7341637010676156,0.4311779497803508,0.7607211622615089
[29 / 50],0.48611461159175007,0.7377732587697,0.5839318126648456,0.7146858043059688
[30 / 50],0.4869397974807799,0.738485002541942,0.4164238546069685,0.7836513215473482
[31 / 50],0.4817592792394685,0.7417386883579055,0.4458493606506528,0.7608962016453702
[32 / 50],0.4861043137687493,0.7414844941535333,0.42751802332126176,0.7847015578505163
[33 / 50],0.4891214494449579,0.7397051347229283,0.4732374190971568,0.7481183266234903
[34 / 50],0.4758713729982454,0.7451448906964921,0.4581726161124823,0.7640469105548748
[35 / 50],0.48258652718268275,0.7445856634468734,0.4769832175094765,0.756520217048836
[36 / 50],0.4728351706654076,0.7453990849008643,0.45151575112884695,0.7710484859093296
[37 / 50],0.48150849399891327,0.7408744280630402,0.42569869454507225,0.7827761246280414
[38 / 50],0.4759322514500075,0.7476359938993391,0.4497929296189255,0.7713985646770524
[39 / 50],0.4784834308292323,0.7461108286731063,0.4461934879630596,0.7710484859093296
[40 / 50],0.4745045238727234,0.7504321301474326,0.4831676443035786,0.7587957290390338
[41 / 50],0.46148898019417517,0.7546517539400102,0.4642105157246123,0.7724488009802205
[42 / 50],0.4611951345653553,0.7547025927808846,0.4355413168147727,0.7775249431122002
[43 / 50],0.46739139839461663,0.7520081342145399,0.5300016352138319,0.7419919481883424
[44 / 50],0.4640857938495351,0.7539908490086425,0.5107737229420588,0.7610712410292316
[45 / 50],0.45687855142585143,0.7595831215048297,0.4669270620687858,0.7733239978995274
[46 / 50],0.4547792274686622,0.7590747330960854,0.44595800126557583,0.7717486434447751
[47 / 50],0.45003439778295473,0.7608032536858159,0.46892055254299325,0.7710484859093296
[48 / 50],0.45063408477822453,0.7619725470259278,0.49476165110831494,0.7682478557675477
[49 / 50],0.45066632018462427,0.7596339603457041,0.4834464378654957,0.7680728163836863
[50 / 50],0.4518984022542713,0.7597356380274529,0.501334011554718,0.7479432872396289
[1 / 50],1.1162603300034515,0.4832740213523132,0.9639890796237892,0.6175389462629092
[2 / 50],0.9189350263374608,0.5825114387391968,0.7428850965066389,0.6709259583406266
[3 / 50],0.703120717581937,0.6513472292831723,0.694218351499184,0.692455802555575
[4 / 50],0.6590076591365222,0.660091509913574,0.5965020476312904,0.7131104498512165
[5 / 50],0.6264023865928979,0.6649720386375191,0.5950010598122657,0.7164361981445825
[6 / 50],0.6057994933874626,0.6683782409761058,0.5807279203529958,0.7122352529319097
[7 / 50],0.5828775057826585,0.677427554651754,0.5281839849023552,0.7008576929809207
[8 / 50],0.5760406763330708,0.6820538891713269,0.5119647326377722,0.7358655697531945
[9 / 50],0.5596358395688902,0.6889171326893747,0.5231988244540208,0.7066339926483459
[10 / 50],0.5590266084707365,0.6932384341637011,0.49414957460615183,0.7356905303693331
[11 / 50],0.5450268289059158,0.6984239959328927,0.4825366376996874,0.7358655697531945
[12 / 50],0.5383775364759007,0.7007625826131164,0.48667498391408187,0.735165412217749
[13 / 50],0.536079912953745,0.7023894255210981,0.4687580206281655,0.7713985646770524
[14 / 50],0.5427915988777711,0.7002541942043722,0.4869613246796848,0.7493436023105199
[15 / 50],0.534458801983212,0.7036095577020844,0.47142083130099555,0.7484684053912131
[16 / 50],0.5301077054828648,0.7075241484494154,0.49052309646056247,0.7328899002275512
[17 / 50],0.5188464641389323,0.7106253177427555,0.466747565077735,0.7484684053912131
[18 / 50],0.5210747076274176,0.7114895780376207,0.44884657281470464,0.757920532119727
[19 / 50],0.5173373719662185,0.7103202846975089,0.4973800214645746,0.7286889550148783
[20 / 50],0.5211296423482217,0.7104728012201322,0.47240909423444655,0.7538946262909154
[21 / 50],0.5107959397894338,0.7175394001016777,0.4840722680612878,0.7388412392788377
[22 / 50],0.5094923282239011,0.715200813421454,0.5973918157649207,0.6439698932259759
[23 / 50],0.5095588105268837,0.7188103711235384,0.44789471841983863,0.7610712410292316
[24 / 50],0.5080574471049193,0.7184544992374173,0.4337656165023784,0.7752494311220024
[25 / 50],0.5036559511975545,0.7210472801220132,0.4904197937958724,0.7362156485209173
[26 / 50],0.4997043476508158,0.7227758007117437,0.43803959996341824,0.7558200595133905
[27 / 50],0.501146865932922,0.7232841891204881,0.4555185141263308,0.7577454927358656
[28 / 50],0.4929216389915323,0.7281138790035587,0.42000906476816097,0.7738491160511115
[29 / 50],0.49291532642654773,0.7258261311642095,0.48534366050800243,0.7318396639243829
[30 / 50],0.48874207136289377,0.7319776309100152,0.5366991736984753,0.7227376159635918
[31 / 50],0.49218910838651464,0.7276563294356889,0.48087897719619993,0.7376159635918081
[32 / 50],0.49785357687955467,0.7293848500254194,0.42389315450108134,0.7692980920707159
[33 / 50],0.4847324844298324,0.7349262836807321,0.4157068767435067,0.7741991948188343
[34 / 50],0.4834256795939149,0.7315709201830198,0.41673631643081877,0.7855767547698232
[35 / 50],0.486681055277586,0.7334519572953737,0.4219888527389173,0.7871521092245756
[36 / 50],0.47941295174139786,0.7386375190645653,0.4425189926490917,0.7526693506038858
[37 / 50],0.48275548666412754,0.7353838332486019,0.4135668887854456,0.7703483283738841
[38 / 50],0.4784071133964188,0.7403152008134215,0.41420170498061015,0.7822510064764572
[39 / 50],0.47952560273309547,0.7390950686324351,0.45677861248279783,0.7509189567652722
[40 / 50],0.47219497359138196,0.744178952719878,0.5642692561854016,0.746542972168738
[41 / 50],0.4772328225880619,0.7432638535841383,0.4187794865428151,0.778400140031507
[42 / 50],0.4783558022018855,0.7416370106761566,0.4545596686901746,0.7713985646770524
[43 / 50],0.48592316392597146,0.7389425521098119,0.42189332900139004,0.7854017153859618
[44 / 50],0.47666608502830915,0.7402135231316725,0.44862254490177117,0.7593208471906179
[45 / 50],0.46958281953887243,0.7489069649211998,0.43027401673835475,0.7775249431122002
[46 / 50],0.45962480756991764,0.7536349771225216,0.4329771516727401,0.7791002975669525
[47 / 50],0.4586960617755729,0.7546009150991357,0.4418636991323291,0.7643969893225976
[48 / 50],0.4641996582864019,0.7506863243518048,0.4403366780468634,0.7710484859093296
[49 / 50],0.4596861155506799,0.7549567869852567,0.46881761532146615,0.7526693506038858
[50 / 50],0.4560148926769815,0.755821047280122,0.4632018374187963,0.75704533520042
