TIME1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.0,1.62,1.6183075931279682,1.6183075931279682,1.6183075931279682,1.606405355167002,1.606405355167002,1.606405355167002,1.6064053869491082,1.5931924989201165,1.5931924989201165,1.5931924988388635,1.62,1.62,1.608084566035526
1e-07,1.6206283183653514,1.6183904253779104,1.6183904253779104,1.6183904253779104,1.60594270267535,1.60594270267535,1.60594270267535,1.6059427257595411,1.591426352409396,1.591426352409396,1.5926725852354795,1.62,1.62,1.6072997552154684
2e-07,1.621256635738502,1.6184051219108302,1.6184051219108302,1.6184051219108302,1.60534378050244,1.60534378050244,1.60534378050244,1.6053438075198652,1.5904066880668972,1.5904066880668972,1.5920055563129671,1.62,1.62,1.6068465063253428
4e-07,1.6225132635394095,1.6184117918229808,1.6184117918229808,1.6184117918229808,1.6041004981112863,1.6041004981112863,1.6041004981112863,1.6041005189937927,1.5870977903985897,1.5870977903985897,1.5900901502715377,1.62,1.62,1.605375986144346
8e-07,1.625026463578365,1.6184106897770003,1.6184106897770003,1.6184106897770003,1.601585112791105,1.601585112791105,1.601585112791105,1.6015851448924223,1.582373458474922,1.582373458474922,1.585219078253569,1.62,1.62,1.603276098425214
1.6e-06,1.6300524191627288,1.6184186628122916,1.6184186628122916,1.6184186628122916,1.5965751713024328,1.5965751713024328,1.5965751713024328,1.5965751880784158,1.569823263929072,1.569823263929072,1.5738128351619616,1.62,1.62,1.597698486523338
3.2e-06,1.6401007746814766,1.6184259300630297,1.6184259300630297,1.6184259300630297,1.5865416080245722,1.5865416080245722,1.5865416080245722,1.5865416417078158,1.5486571231323438,1.5486571231323438,1.551386917361141,1.62,1.62,1.5882910346553136
6.4e-06,1.6601690500666972,1.6184483092124085,1.6184483092124085,1.6184483092124085,1.5665190925320154,1.5665190925320154,1.5665190925320154,1.5665191060969053,1.5019286923058874,1.5019286923058874,1.5059986306274546,1.62,1.62,1.5675231746167813
1.24799999999e-05,1.698093113473714,1.6184841258777332,1.6184841258777332,1.6184841258777332,1.5286703425355752,1.5286703425355752,1.5286703425355752,1.5286703638333554,1.4174128633947591,1.4174128633947591,1.420748297060784,1.62,1.62,1.5299604572013563
2.46399999999e-05,1.7723556843138335,1.6185549913589392,1.6185549913589392,1.6185549913589392,1.4545637307061552,1.4545637307061552,1.4545637307061552,1.4545637473151234,1.250280398622111,1.250280398622111,1.2535345227445438,1.62,1.62,1.4556794399185484
