Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],1.072624006653359,0.4829834254143646,0.8581707447767257,0.5534451404324106
[2 / 100],0.7409391302100862,0.6313812154696132,0.5150230512022972,0.7460092948070317
[3 / 100],0.5672304810081398,0.7124309392265193,0.3669927082955837,0.7637906647807637
[4 / 100],0.49061553073192826,0.7470165745856353,0.28158376142382624,0.7771266922610628
[5 / 100],0.4413679301080124,0.7753591160220994,0.24137721033766865,0.8199636290159629
[6 / 100],0.39157399976451096,0.8014364640883977,0.18226808672770858,0.8169327136795312
[7 / 100],0.3611591056236246,0.8144751381215469,0.17697957180207596,0.8266316427561123
[8 / 100],0.33839703577658087,0.8268508287292817,0.1589902740670368,0.8229945443523944
[9 / 100],0.3280839444194709,0.8316022099447514,0.15124268535873853,0.8347140836532633
[10 / 100],0.31219042379882456,0.8395027624309392,0.16580313057638704,0.8084461507375227
[11 / 100],0.30488418806652995,0.8428729281767956,0.16862742333905772,0.8098605778945241
[12 / 100],0.29862122335651303,0.8443093922651934,0.15411222964758053,0.8171347747019599
[13 / 100],0.28615866282862196,0.8487292817679558,0.145875526079908,0.8181450798141039
[14 / 100],0.2901514105087156,0.8491160220994475,0.1582758666947484,0.8181450798141039
[15 / 100],0.27659700893441946,0.8531491712707182,0.15531899727066048,0.8256213376439685
[16 / 100],0.27782580729429895,0.8517127071823204,0.1559946818626486,0.8165285916346736
[17 / 100],0.28136420024363373,0.8501657458563536,0.15022572971793124,0.8363305718326934
[18 / 100],0.2795419837394472,0.856243093922652,0.1507052676868625,0.8361285108102647
[19 / 100],0.2660218928194507,0.8592265193370165,0.16352289409260265,0.8132956152758133
[20 / 100],0.2649466601853871,0.858950276243094,0.15170354354777374,0.8072337846029501
[21 / 100],0.2596521981225159,0.8649723756906077,0.15290880937245674,0.8181450798141039
[22 / 100],0.2576495763470125,0.8654696132596685,0.1569995683268644,0.8118811881188119
[23 / 100],0.2687304112566275,0.8586740331491712,0.16436520313000075,0.8084461507375227
[24 / 100],0.25920844050484465,0.8653038674033149,0.14638614270661493,0.8213780561729642
[25 / 100],0.2605057355078215,0.8634254143646409,0.14603593307692792,0.8167306526571024
[26 / 100],0.24518534933005906,0.8684530386740331,0.14705841481190873,0.8244089715093958
[27 / 100],0.2577212861908898,0.8657458563535911,0.1511767717078328,0.8199636290159629
[28 / 100],0.2499663414464471,0.8667403314917127,0.15319368209748063,0.8084461507375227
[29 / 100],0.25889125487545905,0.8650828729281768,0.15356085270177572,0.8134976762982421
[30 / 100],0.2466267698994987,0.8688397790055249,0.15636394910397938,0.8209739341281067
[31 / 100],0.2431413387025588,0.8704419889502762,0.1501211793613038,0.8088502727823803
[32 / 100],0.2432890021947125,0.8696685082872928,0.14683831907386774,0.8179430187916751
[33 / 100],0.24129954374534238,0.8695580110497237,0.1556849184435123,0.8080420286926652
[34 / 100],0.2367746001495388,0.8738674033149171,0.14423508031177334,0.8181450798141039
[35 / 100],0.23764302711625127,0.8738674033149171,0.14624174755726926,0.8284501919579713
[36 / 100],0.23773601438376785,0.8751381215469614,0.14957446179614636,0.8120832491412406
[37 / 100],0.24208254692407108,0.8720994475138122,0.1563588526683816,0.8102646999393817
[38 / 100],0.23512621698540878,0.8747513812154696,0.15303020007559098,0.823398666397252
[39 / 100],0.2409861564101106,0.8719889502762431,0.15471673695501523,0.8092543948272378
[40 / 100],0.23767186999526801,0.8751381215469614,0.14854673071822616,0.8195595069711052
[41 / 100],0.22896960003517608,0.8790055248618784,0.14652866795804584,0.8112750050515256
[42 / 100],0.23388039652484557,0.8782872928176796,0.1473853262308694,0.8256213376439685
[43 / 100],0.2283972253734812,0.8799447513812154,0.14482546756880765,0.8193574459486765
[44 / 100],0.2354487328054332,0.8760220994475139,0.14962104938385892,0.8139017983430996
[45 / 100],0.229775160332905,0.8787845303867403,0.15888302997045683,0.8080420286926652
[46 / 100],0.2225102188940371,0.8822651933701657,0.15800641154514777,0.8076379066478077
[47 / 100],0.23595161495771444,0.8773480662983425,0.1612523903066176,0.8258233986663972
[48 / 100],0.2302522095321621,0.8775690607734806,0.15140687983948736,0.826025459688826
[49 / 100],0.21868256399233038,0.883756906077348,0.1513029285317316,0.8102646999393817
[50 / 100],0.22748998875565085,0.8823204419889503,0.25770634864456954,0.7999595877955142
[51 / 100],0.23083882483020837,0.8819889502762431,0.15275104320826358,0.8023843200646595
[52 / 100],0.2286094307467259,0.8806077348066298,0.1544078963866923,0.8068296625580925
[53 / 100],0.21716680793472418,0.8837016574585635,0.15947630309128727,0.8098605778945241
[54 / 100],0.22592802836317877,0.8815469613259669,0.1583514835090682,0.8096585168720953
[55 / 100],0.22441899091087653,0.8812154696132597,0.1481564700115996,0.824206910486967
[56 / 100],0.21947863643258317,0.8833149171270718,0.15153540618230182,0.8106688219842393
[57 / 100],0.22489267022076231,0.8829281767955801,0.14783264218731346,0.8104667609618105
[58 / 100],0.22163106406014926,0.8823204419889503,0.14918208792041696,0.8134976762982421
[59 / 100],0.22301998393229358,0.8816022099447514,0.15195221476242296,0.8124873711860982
[60 / 100],0.22272235772145388,0.8845303867403315,0.1592003505114917,0.8074358456253788
[61 / 100],0.21818632128653606,0.885524861878453,0.1485404055685649,0.8167306526571024
[62 / 100],0.22271855746843539,0.8843646408839779,0.1531143291047556,0.8165285916346736
[63 / 100],0.21723975446383928,0.8851381215469614,0.15865156133058916,0.8074358456253788
[64 / 100],0.21882860364587925,0.8847513812154696,0.14442104387417204,0.8199636290159629
[65 / 100],0.22028710621084957,0.8830386740331492,0.14854354376930132,0.8197615679935341
[66 / 100],0.21902949474134498,0.8831491712707182,0.15950735211590655,0.8088502727823803
[67 / 100],0.2152380527753527,0.8879558011049724,0.15929847493562194,0.8191553849262477
[68 / 100],0.21527671869329656,0.8904972375690607,0.1575277532785549,0.8134976762982421
[69 / 100],0.21743384280051645,0.88646408839779,0.15315190594428713,0.8078399676702364
[70 / 100],0.21916043468601795,0.8866298342541437,0.15361382352673444,0.8201656900383916
[71 / 100],0.21169277699876485,0.8878453038674033,0.14852991873312932,0.8219842392402505
[72 / 100],0.21615315462611823,0.8860220994475139,0.15526947105540784,0.8072337846029501
[73 / 100],0.2145498564711242,0.8867403314917127,0.16580745959847007,0.8035966861992322
[74 / 100],0.21279280586939983,0.8855801104972376,0.1514020544427467,0.8169327136795312
[75 / 100],0.21309702657574778,0.8879005524861878,0.15652470078784972,0.808244089715094
[76 / 100],0.2105677673624036,0.8880662983425415,0.16156832370179472,0.8072337846029501
[77 / 100],0.2094457568003904,0.892707182320442,0.15690359874404294,0.8048090523338048
[78 / 100],0.21422273056447835,0.8883425414364641,0.16873732931949234,0.8092543948272378
[79 / 100],0.21212619995461643,0.88646408839779,0.15615808915035814,0.8060214184683775
[80 / 100],0.21161898700777668,0.8887845303867403,0.16157126705993505,0.8066276015356638
[81 / 100],0.2142368965036138,0.8870718232044199,0.15104765220248736,0.8066276015356638
[82 / 100],0.20881950719004178,0.8901104972375691,0.15825241582588206,0.8062234794908062
[83 / 100],0.2103646639487526,0.8882872928176796,0.15451384716143365,0.8181450798141039
[84 / 100],0.20864858876666806,0.8874585635359116,0.15164085288838577,0.8116791270963831
[85 / 100],0.209273147345289,0.8854696132596686,0.14774617205985124,0.8169327136795312
[86 / 100],0.21121701649827523,0.8885635359116022,0.14747877880417945,0.8066276015356638
[87 / 100],0.21235566060187408,0.8866850828729281,0.14906180788948403,0.8088502727823803
[88 / 100],0.20721683550975928,0.8892265193370166,0.154968060360261,0.8110729440290968
[89 / 100],0.2155445484434208,0.8878453038674033,0.148491537134214,0.8191553849262477
[90 / 100],0.2062240258633617,0.889281767955801,0.1553227054042509,0.8044049302889472
[91 / 100],0.20745424053204653,0.8906629834254144,0.1614116941080283,0.8092543948272378
[92 / 100],0.20886955716909625,0.8897237569060773,0.15340832669007795,0.8221863002626794
[93 / 100],0.20456018625084538,0.8940883977900552,0.16290790060929794,0.8130935542533845
[94 / 100],0.2169622572828393,0.887292817679558,0.15614937493301112,0.8179430187916751
[95 / 100],0.20633978526730565,0.8892265193370166,0.16764582646326004,0.8076379066478077
[96 / 100],0.2054900854640738,0.8913812154696132,0.15303865221667365,0.8076379066478077
[97 / 100],0.20591869131862622,0.8932596685082873,0.14779772869896987,0.8128914932309558
[98 / 100],0.2033572392290566,0.8911602209944751,0.15299114225631455,0.8163265306122449
[99 / 100],0.20345189571123343,0.8943093922651933,0.15420916981311167,0.8134976762982421
[100 / 100],0.20685232785833968,0.8914917127071823,0.16070687445018167,0.8092543948272378
