Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],1.0665025849070324,0.492224211232938,0.870531771983644,0.6147364943003469
[2 / 100],0.8603680333501807,0.6081338106959051,0.7754885607426709,0.5864860399801751
[3 / 100],0.7920846371709367,0.6275453121503692,0.7513643587776536,0.6074673715512969
[4 / 100],0.7581076365655968,0.6337547549787425,0.7290040724249957,0.611597554931439
[5 / 100],0.7255783284987246,0.6416424255985679,0.6966826311334131,0.65174293738642
[6 / 100],0.6769185951458795,0.659543522040725,0.6459050395652013,0.6785065256897406
[7 / 100],0.6347118034308789,0.679178787200716,0.6054486406862539,0.6958532958863374
[8 / 100],0.612714893032507,0.689136272096666,0.5983058219597285,0.6806542210474145
[9 / 100],0.5824157638804491,0.7044081449988812,0.5692402894790023,0.6937056005286635
[10 / 100],0.5592938209665101,0.7110651152383084,0.5611228012409147,0.6966793325623658
[11 / 100],0.5524975991239084,0.719344372342806,0.5403606498202081,0.7019659672889477
[12 / 100],0.5440515369860252,0.7212463638397851,0.5773957139096244,0.7024615892945647
[13 / 100],0.5367035778818581,0.7247147012754531,0.5839436722077159,0.6975053692383942
[14 / 100],0.5298466735146523,0.7246028194226897,0.5998077321268938,0.6953576738807203
[15 / 100],0.5273780053527296,0.7281270977847393,0.5913015414680979,0.6808194283826202
[16 / 100],0.5220454726409859,0.7298612665025733,0.650550709453353,0.6737155129687759
[17 / 100],0.5159457572079544,0.732938017453569,0.557832003918418,0.711713200066083
[18 / 100],0.5172114732489823,0.7315394942940255,0.5817280981456092,0.6852800264331737
[19 / 100],0.515190769120284,0.7336652494965317,0.5866341510965879,0.7004791012720964
[20 / 100],0.5069248642255729,0.7397068695457597,0.5848658859434694,0.7052701139930613
[21 / 100],0.5120108151179166,0.7399306332512866,0.6177226170995841,0.6935403931934578
[22 / 100],0.49646189559659437,0.7450771984784068,0.6514627118548839,0.6794977697009748
[23 / 100],0.49428702357498056,0.745245021257552,0.7118338751714222,0.6547166694201223
[24 / 100],0.497254728750582,0.7463078988588051,0.8891617855419813,0.6243185197422766
[25 / 100],0.4893373856237637,0.7494965316625644,0.7081484144596574,0.6834627457459111
[26 / 100],0.4926298336069656,0.7458603714477512,0.6538957907470933,0.6951924665455146
[27 / 100],0.48576449683265266,0.751510405012307,0.7907641542577507,0.6841235750867338
[28 / 100],0.4981358155495668,0.7463638397851868,0.7408094084007119,0.6867668924500248
[29 / 100],0.4884867074522263,0.7483777131349295,0.7314806784143543,0.6766892450024781
[30 / 100],0.4828320586933052,0.7487692996196017,0.866447336135721,0.6636378655212292
[31 / 100],0.48158964750167377,0.7520138733497427,0.914419111958628,0.6671072195605485
