Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],1.24522609162975,0.38980281690140844,1.2210526943206788,0.42276758094452466
[2 / 100],1.2448694054876361,0.38974647887323943,1.2189463794231414,0.42276758094452466
[3 / 100],1.206645824887731,0.42090140845070423,1.07927148938179,0.49680346463188285
[4 / 100],1.0454181095769814,0.4675492957746479,0.7951810508966446,0.5279439059599917
[5 / 100],0.7904330289310163,0.5996619718309859,0.41503488915041087,0.6894204990719736
[6 / 100],0.5777494653321065,0.7139718309859155,0.25323134335922076,0.774798927613941
[7 / 100],0.49301674690198255,0.7585915492957747,0.20570944958599285,0.8174881418849247
[8 / 100],0.3474166199883765,0.8310985915492958,0.1946179542399477,0.8032584037945968
[9 / 100],0.2770623435467683,0.8701971830985915,0.17097517123474973,0.808620334089503
[10 / 100],0.2690292078758347,0.8725633802816901,0.15979338377146632,0.8141884924726748
[11 / 100],0.24269949697505533,0.8843943661971831,0.1527759153628722,0.8490410393895649
[12 / 100],0.23846279948463175,0.8869295774647887,0.1541022272896953,0.8445040214477212
[13 / 100],0.21111004956293147,0.900169014084507,0.17698206776112785,0.8218189317385027
[14 / 100],0.2284253899507258,0.8951549295774648,0.17180668369692284,0.8374922664466901
[15 / 100],0.1989595277637646,0.9038309859154929,0.18157769811732577,0.8226438440915653
[16 / 100],0.22283462549324845,0.8977464788732394,0.19669583960057935,0.8187255104145185
[17 / 100],0.17845404961226122,0.9140281690140845,0.17756590801291167,0.8304805114456589
[18 / 100],0.1865192938528888,0.9098028169014084,0.21227673648900236,0.8212002474737059
[19 / 100],0.18092744553887477,0.9146478873239436,0.19549225367081818,0.7964528768818313
[20 / 100],0.1889818504002776,0.9107042253521127,0.2277191517758183,0.8044957723241906
[21 / 100],0.16175957185872789,0.9213521126760563,0.26711483598919583,0.808620334089503
[22 / 100],0.19057696531967236,0.912281690140845,0.2241390343871899,0.8082078779129718
[23 / 100],0.15401478330678148,0.9245070422535211,0.3053179613161774,0.8003712105588782
[24 / 100],0.21323178346354832,0.8942535211267606,0.20474337530613412,0.8059393689420499
[25 / 100],0.16329974153389534,0.9216338028169014,0.18778330571931293,0.8121262115900185
[26 / 100],0.17795672893302875,0.916281690140845,0.20584399322015087,0.8125386677665498
[27 / 100],0.1734487069113891,0.9187605633802817,0.24781321445952925,0.8047020004124562
[28 / 100],0.16614912582722888,0.9222535211267605,0.19471309479486082,0.8224376160032997
[29 / 100],0.15495853427339237,0.9247887323943662,0.2494501819019206,0.8261497215920809
[30 / 100],0.16141354303132127,0.9228732394366197,0.2554879091676412,0.8047020004124562
[31 / 100],0.14917448187508592,0.9248450704225352,0.26146372702289683,0.8102701587956279
[32 / 100],0.1671564792018585,0.9215774647887324,0.24740569623209013,0.8226438440915653
[33 / 100],0.1522537966380483,0.9215211267605634,0.15514410663745365,0.8381109507114869
[34 / 100],0.15537345585786122,0.924169014084507,0.31806690887606237,0.817900598061456
[35 / 100],0.14169641104324926,0.9276619718309859,0.20920373829794697,0.8073829655599093
[36 / 100],0.1478381680617285,0.9253521126760563,0.30493853226234935,0.8242936687976903
[37 / 100],0.150451434668293,0.9234929577464789,0.3235983516649867,0.8115075273252217
[38 / 100],0.14521179643155732,0.9272112676056338,0.2634730561898323,0.8092390183542999
[39 / 100],0.1534963256728244,0.9224788732394367,0.29877623860957103,0.8181068261497216
[40 / 100],0.14863547624502046,0.9205070422535211,0.32458192467602204,0.8005774386471437
[41 / 100],0.13105644852810264,0.9305915492957747,0.3816626643405471,0.7669622602598474
[42 / 100],0.13515230145453275,0.9287887323943662,0.3573479521430272,0.7879975252629409
[43 / 100],0.14276290539571682,0.9265915492957747,0.3556362298753811,0.7739740152608785
[44 / 100],0.130156008022282,0.9303098591549296,0.3139110552176135,0.8216127036502372
[45 / 100],0.14257118347804126,0.9254647887323944,0.43212532860925423,0.7863477005568158
[46 / 100],0.1333954523155347,0.9286197183098591,0.46180469804148744,0.7745926995256754
