Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],1.1928434131075734,0.4170731707317073,1.234777808189392,0.438304614775203
[2 / 100],0.9410098223489904,0.5068834688346884,0.5303506292402744,0.6355714002772826
[3 / 100],0.7914508376452155,0.5810840108401084,0.4939504113048315,0.6698356110120816
[4 / 100],0.6137554578862495,0.6834146341463415,0.36454192344099284,0.7421271538918598
[5 / 100],0.5027423623549718,0.7390785907859079,0.26426635421812533,0.7722321251733016
[6 / 100],0.4550774681057987,0.7647696476964769,0.2577874013222754,0.7817389582095464
[7 / 100],0.4039441141686357,0.7861246612466125,0.20798458326607944,0.7876807288571994
[8 / 100],0.3704665305409762,0.8033062330623306,0.19389927741140128,0.8049118637353931
[9 / 100],0.32969193529430474,0.823739837398374,0.17939819097518922,0.8015448603683898
[10 / 100],0.32346294859054936,0.823739837398374,0.20186319485073909,0.8021390374331551
[11 / 100],0.3049696912890137,0.8347425474254743,0.17812172872945667,0.8130322836205189
[12 / 100],0.29515513887513883,0.8406504065040651,0.18216179087758064,0.8082788671023965
[13 / 100],0.3064944166750652,0.8373983739837398,0.18707739908713847,0.8059021588433353
[14 / 100],0.2885446229451139,0.844769647696477,0.17888606369961052,0.8082788671023965
[15 / 100],0.2834139911928098,0.8476964769647697,0.18209282136522234,0.8136264606852842
[16 / 100],0.2718257644937201,0.850840108401084,0.18849331913515927,0.8144186967716379
[17 / 100],0.2725603634437076,0.8517073170731707,0.18975369054824115,0.8167954050306991
[18 / 100],0.2701626807201012,0.8489430894308944,0.20541956964880229,0.8070905129728659
[19 / 100],0.26233387822820076,0.8547425474254743,0.18879880481399597,0.8023370964547435
[20 / 100],0.2544694839838493,0.8581029810298103,0.18862205008044838,0.8126361655773421
[21 / 100],0.2589802579754481,0.8557181571815718,0.20024994490668177,0.8061002178649237
[22 / 100],0.2552605769107621,0.8554471544715447,0.20272359494119882,0.8072885719944544
[23 / 100],0.24075656356380795,0.8621138211382113,0.2037241246085614,0.8080808080808081
[24 / 100],0.2459576507346182,0.8605962059620597,0.19680469613522292,0.8148148148148148
[25 / 100],0.2519621684287603,0.860379403794038,0.21301185730844735,0.8088730441671618
[26 / 100],0.2417904376107816,0.8616260162601626,0.19505317320581525,0.8088730441671618
[27 / 100],0.24349504299179317,0.8628184281842819,0.19277714324416592,0.8011487423252129
[28 / 100],0.2244086338889221,0.8690514905149052,0.21178238324355333,0.8074866310160428
[29 / 100],0.2459327503029794,0.8621138211382113,0.22410145974718035,0.8072885719944544
[30 / 100],0.22211668494950582,0.8679674796747967,0.2234561191755347,0.8118439294909883
[31 / 100],0.22385293934322725,0.8706233062330623,0.23704524668864907,0.8134284016636958
[32 / 100],0.2227513665194146,0.8706233062330623,0.23883056142367423,0.8074866310160428
[33 / 100],0.2214278145587296,0.8683468834688347,0.24599326241295785,0.8118439294909883
[34 / 100],0.21716956262308237,0.8723577235772357,0.24245776829775423,0.8013468013468014
[35 / 100],0.22193763928688692,0.8714905149051491,0.470277344645001,0.763715587244999
[36 / 100],0.21613630510156295,0.8720867208672086,0.258633091324009,0.8118439294909883
[37 / 100],0.2109976841837071,0.8753387533875339,0.2395046894904226,0.8106555753614577
[38 / 100],0.21880346795777111,0.8730623306233062,0.25877174178604034,0.7965933848286789
[39 / 100],0.212717776649903,0.8742005420054201,0.2537325114011765,0.7910477322242028
[40 / 100],0.23063792964798738,0.8658536585365854,0.21512407744303347,0.8163992869875223
[41 / 100],0.20845460478833927,0.8743631436314363,0.24887137489859015,0.8025351554763319
[42 / 100],0.2122434186602853,0.8728455284552845,0.2525820361915976,0.8057040998217468
[43 / 100],0.2089573353943178,0.8754471544715448,0.2338118478481192,0.8094672212319272
[44 / 100],0.20477454033644946,0.8782655826558265,0.2548406038316898,0.8128342245989305
[45 / 100],0.2342814627312374,0.8684010840108402,0.27588258835021406,0.8019409784115666
[46 / 100],0.2039153501108886,0.8807046070460705,0.2870043764123693,0.811249752426223
[47 / 100],0.20244762891719878,0.8794037940379403,0.28462115249130876,0.8045157456922163
[48 / 100],0.20861235120155136,0.8804336043360433,0.2733629063470289,0.7793622499504852
[49 / 100],0.20801936114599923,0.8792411924119241,0.26610617839032785,0.7910477322242028
[50 / 100],0.21028945326223922,0.8757181571815719,0.2559019724605605,0.8072885719944544
[51 / 100],0.2003176815188283,0.8802168021680217,0.2361703700851649,0.8064963359081007
[52 / 100],0.20446403132966504,0.8795663956639567,0.24562778427498416,0.799366211130917
[53 / 100],0.2082970221234306,0.8780487804878049,0.24013181847985834,0.7969895028718558
[54 / 100],0.1970444516266695,0.8804878048780488,0.2695113475609105,0.7928302634184987
[55 / 100],0.19862684228077615,0.8794579945799458,0.25246219407999887,0.809863339275104
[56 / 100],0.1964129287235435,0.8800542005420054,0.25404534945264456,0.8179837591602297
[57 / 100],0.19754631953860835,0.8814092140921409,0.2386060365010053,0.8074866310160428
[58 / 100],0.19455593579044145,0.8822222222222222,0.2769666301552206,0.8114478114478114
[59 / 100],0.2317780619880683,0.8693766937669377,0.36801276248879733,0.7825311942959001
[60 / 100],0.202010407601912,0.8792411924119241,0.3014708685921505,0.8068924539512775
[61 / 100],0.20050126658439765,0.8803794037940379,0.2623648252454586,0.8146167557932263
[62 / 100],0.19425255172423825,0.8852574525745257,0.27161930620204655,0.8167954050306991
[63 / 100],0.19710420400412795,0.8815176151761518,0.3149393789644819,0.7958011487423252
[64 / 100],0.1930194026064067,0.8824932249322494,0.31470763912657274,0.7995642701525054
[65 / 100],0.19049420220099333,0.8863414634146342,0.2625126891187392,0.7813428401663696
[66 / 100],0.19775211680461052,0.8847154471544716,0.27978601979557427,0.7908496732026143
[67 / 100],0.1955410235357483,0.884010840108401,0.29103135876357555,0.8021390374331551
[68 / 100],0.18869343566691113,0.886070460704607,0.2855263823759742,0.8078827490592196
[69 / 100],0.19028401449837298,0.8835772357723577,0.28070838752901184,0.8035254505842742
[70 / 100],0.1867537694894391,0.8853116531165311,0.29103990269941277,0.8110516934046346
[71 / 100],0.1984096103890689,0.8852574525745257,0.26561274752020836,0.7983759160229749
[72 / 100],0.18491212434396712,0.8897560975609756,0.2794587880052859,0.8183798772034067
[73 / 100],0.18714693989776243,0.8866666666666667,0.3243489024112932,0.7833234303822539
[74 / 100],0.1869942533513955,0.8860162601626016,0.33754012248246,0.8066943949296891
[75 / 100],0.19640849905149338,0.8847154471544716,0.3035903668729588,0.7959992077639136
[76 / 100],0.185765307378488,0.8880216802168022,0.3061095317825675,0.8189740542681719
[77 / 100],0.1889316183989131,0.8866124661246613,0.32748589825932867,0.7961972667855021
[78 / 100],0.18215403474202907,0.8898102981029811,0.3004216230998281,0.7922360863537334
[79 / 100],0.18520664621572355,0.8856910569105692,0.3048174412950175,0.8078827490592196
[80 / 100],0.1915530697112138,0.8879132791327913,0.2596039610885782,0.7956030897207368
[81 / 100],0.1833464383573462,0.8876964769647696,0.29584791826782747,0.8027332144979203
[82 / 100],0.18605838902445987,0.8894308943089431,0.30900699479971083,0.8104575163398693
[83 / 100],0.18347766905400462,0.8893224932249323,0.32006344067631287,0.8100613982966924
[84 / 100],0.18318611495312856,0.8919783197831979,0.3570498474582564,0.7954050306991484
[85 / 100],0.18121317937909115,0.8891056910569106,0.3176153816166334,0.8108536343830461
[86 / 100],0.18076316808185913,0.8902981029810298,0.28564339308650233,0.7777777777777778
[87 / 100],0.18739113574070637,0.8895934959349594,0.324496864786488,0.7896613190730838
[88 / 100],0.1782719573908915,0.891219512195122,0.34421212230809034,0.7997623291740938
[89 / 100],0.1792754734017044,0.8904065040650406,0.32764688357710836,0.7967914438502673
[90 / 100],0.18195762604061702,0.890569105691057,0.3256898327905219,0.811249752426223
[91 / 100],0.17616251994822152,0.893929539295393,0.33933292975416407,0.8082788671023965
[92 / 100],0.18400602610760977,0.8918157181571815,0.3455840965616517,0.8001584472172707
[93 / 100],0.17989473294023775,0.8924119241192412,0.32046248425613155,0.7851059615765498
[94 / 100],0.17861429941694162,0.8916531165311653,0.30330471745692195,0.8189740542681719
[95 / 100],0.17723594029370457,0.8924119241192412,0.35615477932151407,0.7983759160229749
[96 / 100],0.1791176445789311,0.8901355013550135,0.3621403264143737,0.7952069716775599
[97 / 100],0.18550501372473455,0.8900271002710027,0.33300706394365986,0.8066943949296891
