Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],1.25078895571944,0.38883468834688345,1.2178408205509186,0.4258268964151317
[2 / 100],1.1604617296101212,0.43821138211382116,1.0734606862068177,0.4743513567042979
[3 / 100],0.9811191585930911,0.5072086720867208,0.7745088309049606,0.597346009110715
[4 / 100],0.7754398057987164,0.6138753387533875,0.6317872256040573,0.6575559516735987
[5 / 100],0.6743492305407792,0.6658536585365854,0.5613340720534324,0.6961774608833432
[6 / 100],0.5673690329898488,0.7166937669376694,0.35781353041529657,0.7502475737769856
[7 / 100],0.49116369591646897,0.7473170731707317,0.3399163015186787,0.769657357892652
[8 / 100],0.43731519844366873,0.7742547425474254,0.29245807975530624,0.7708457120221827
[9 / 100],0.4114511936773986,0.7883468834688346,0.24236882328987122,0.7940186175480293
[10 / 100],0.38530434832557453,0.7964227642276422,0.25329474844038485,0.7805506040800159
[11 / 100],0.3596992443972852,0.8076964769647696,0.22819001376628875,0.7983759160229749
[12 / 100],0.3575251050841757,0.8112737127371273,0.25569138042628764,0.787482669835611
[13 / 100],0.35622929710717427,0.8065582655826559,0.25349448062479496,0.7819370172311348
[14 / 100],0.3440365767775676,0.8138753387533876,0.31264422107487916,0.7781738958209546
[15 / 100],0.36038654294364897,0.8082384823848239,0.22751585766673088,0.7864923747276689
[16 / 100],0.3472873794310021,0.813170731707317,0.18694498715922236,0.8090711031887502
[17 / 100],0.3381201272015964,0.8203252032520325,0.2651995215564966,0.7805506040800159
[18 / 100],0.33072466996712085,0.8250406504065041,0.2200115192681551,0.7995642701525054
[19 / 100],0.3177985530588534,0.8321409214092141,0.22587187979370354,0.8017429193899782
[20 / 100],0.31432945562679787,0.8338753387533875,0.24501586090773345,0.793424440483264
[21 / 100],0.31016562404957687,0.8339295392953929,0.19364297594875096,0.8057040998217468
[22 / 100],0.3045848140501099,0.8372357723577236,0.34337376840412615,0.763715587244999
[23 / 100],0.3009324505505882,0.8390243902439024,0.18232592707499862,0.8134284016636958
[24 / 100],0.2922806213589716,0.8419512195121951,0.39910266920924187,0.744503862150921
[25 / 100],0.3079648118514519,0.8340921409214093,0.18785390295088292,0.8092691622103387
[26 / 100],0.2785543888097718,0.8480758807588076,0.18241907311603428,0.8124381065557537
[27 / 100],0.289819697587392,0.8423306233062331,0.22779311425983906,0.8001584472172707
[28 / 100],0.2792664711641801,0.8498644986449865,0.1906427636742592,0.7950089126559715
[29 / 100],0.2860146412117915,0.8435772357723578,0.45361232832074166,0.7502475737769856
[30 / 100],0.2708184514759165,0.8462330623306233,0.24663268812000752,0.7975836799366212
[31 / 100],0.2791544995008609,0.8468834688346883,0.18979595165001228,0.8110516934046346
[32 / 100],0.268751738476063,0.8495934959349594,0.21001300434581935,0.7944147355912062
[33 / 100],0.2622727687869753,0.8510569105691057,0.2225089373998344,0.8005545652604477
[34 / 100],0.2682473362782301,0.8524119241192412,0.18856328977271913,0.811249752426223
[35 / 100],0.263102637241026,0.8501897018970189,0.19363737404346465,0.8156070509011686
[36 / 100],0.2549800674604389,0.8600542005420054,0.1946577574533876,0.8128342245989305
[37 / 100],0.2655286928437231,0.8530623306233063,0.22695695785805584,0.799366211130917
[38 / 100],0.259195922394142,0.8544715447154472,0.19028105125762523,0.8122400475341652
[39 / 100],0.25382456483391974,0.8547425474254743,0.1897096116328612,0.8092691622103387
[40 / 100],0.24971421709630912,0.8581571815718158,0.19735544747672976,0.8146167557932263
[41 / 100],0.26785191082399645,0.8565853658536585,0.20528227780014277,0.8078827490592196
[42 / 100],0.2528971592165949,0.856639566395664,0.19645715267397462,0.809863339275104
[43 / 100],0.2506269754527451,0.8555555555555555,0.1975654507870786,0.8146167557932263
[44 / 100],0.25239231377775534,0.8564769647696477,0.20430692548397927,0.8124381065557537
[45 / 100],0.24260124291627955,0.8601626016260162,0.2205365316476673,0.8070905129728659
[46 / 100],0.2519152756151441,0.8575067750677506,0.22215272369794548,0.8130322836205189
[47 / 100],0.24277656683416077,0.8583739837398374,0.2035490568028763,0.8074866310160428
[48 / 100],0.24031544370310648,0.863360433604336,0.21138632514630445,0.8199643493761141
[49 / 100],0.23871886089960218,0.8617886178861789,0.19848216956015677,0.8124381065557537
[50 / 100],0.24178448751633302,0.8654742547425475,0.21443814747035503,0.8132303426421074
[51 / 100],0.23954366926442494,0.8657994579945799,0.29007978093868586,0.7839176074470192
[52 / 100],0.23987034388950892,0.8614092140921409,0.22794279595836997,0.8070905129728659
[53 / 100],0.2346783567590889,0.8647154471544716,0.19827737472951412,0.8102594573182809
[54 / 100],0.23372146638827923,0.8669376693766938,0.20808712595608087,0.8138245197068726
[55 / 100],0.24047575874084776,0.8640650406504065,0.20156123847700655,0.8148148148148148
[56 / 100],0.22947189881107508,0.8672628726287263,0.22239600121974945,0.8090711031887502
[57 / 100],0.22980638851464052,0.865040650406504,0.21853908357443289,0.8106555753614577
[58 / 100],0.23469110900834525,0.8624390243902439,0.2256456463597715,0.8132303426421074
