TIME1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V14,V10,V11,V12,V13,label
0.0,0.4999045542858294,0.4980857527130573,0.4980857527130573,0.4980857527130573,0.4872737121611,0.4872737121611,0.4872737121611,0.4872733280355368,0.484037425022167,0.484037425022167,0.485097534345894,0.0,0.0,0.4838984192551858,2
1e-07,0.5001664112122934,0.4983216108102657,0.4983216108102657,0.4983216108102657,0.4870304821674582,0.4870304821674582,0.4870304821674582,0.4870300844141471,0.4832739470683889,0.4832739470683889,0.4848752108685319,0.0,0.0,0.4831341124340827,2
1.782310238268195e-07,0.5003712642994651,0.4983863444045808,0.4983863444045808,0.4983863444045808,0.4867773821996352,0.4867773821996352,0.4867773821996352,0.4867769754819671,0.4828647751677253,0.4828647751677253,0.4846444869402459,0.0,0.0,0.4827243738941215,2
3.346930714804585e-07,0.500780968922679,0.4984348059337735,0.4984348059337735,0.4984348059337735,0.4862287015651296,0.4862287015651296,0.4862287015651296,0.4862282694455321,0.4815369074714488,0.4815369074714488,0.4839733739048757,0.0,0.0,0.4813949392860487,2
6.476171667877366e-07,0.5016003664212008,0.4984258961680967,0.4984258961680967,0.4984258961680967,0.4850758576967084,0.4850758576967084,0.4850758576967084,0.4850753848238574,0.4796789670255862,0.4796789670255862,0.4821816755514695,0.0,0.0,0.4795344223072704,2
1.2734653574e-06,0.5032390700805569,0.4984487042614467,0.4984487042614467,0.4984487042614467,0.4827916270132287,0.4827916270132287,0.4827916270132287,0.4827910532902639,0.4745129063544608,0.4745129063544608,0.4777075366724628,0.0,0.0,0.4743621163763195,2
2.5251617386e-06,0.5065157573126225,0.4984669370612589,0.4984669370612589,0.4984669370612589,0.4782099002283011,0.4782099002283011,0.4782099002283011,0.4782091503657245,0.4660819720514409,0.4660819720514409,0.4687392017984278,0.0,0.0,0.4659201382467815,2
5.028554501e-06,0.5130634145746799,0.498525818917106,0.498525818917106,0.498525818917106,0.4690665615573671,0.4690665615573671,0.4690665615573671,0.4690654300994874,0.4470346892482281,0.4470346892482281,0.4505705015898845,0.0,0.0,0.4468491096705408,2
9.7850007497e-06,0.525462744351894,0.4986200181571187,0.4986200181571187,0.4986200181571187,0.4517439780499083,0.4517439780499083,0.4517439780499083,0.4517421494563133,0.4128554988685793,0.4128554988685793,0.41639518882265,0.0,0.0,0.4126263959296212,2
1.81873879314e-05,0.5471159696796917,0.4987871234292966,0.4987871234292966,0.4987871234292966,0.4214986197009917,0.4214986197009917,0.4214986197009917,0.4214955638087242,0.352432786121532,0.352432786121532,0.3566105697492081,0.0,0.0,0.3521271185303506,2
3.38123879314e-05,0.5858044442397176,0.499077041999691,0.499077041999691,0.499077041999691,0.3674676792940259,0.3674676792940259,0.3674676792940259,0.3674624315608155,0.2445389997014301,0.2445389997014301,0.2497768926344125,0.0,0.0,0.2440965912073763,2
4.94373879314e-05,0.6211918342020288,0.4993237041510037,0.4993237041510037,0.4993237041510037,0.3180560917850296,0.3180560917850296,0.3180560917850296,0.3180488396405614,0.1458724396044674,0.1458724396044674,0.1519933375087241,0.0,0.0,0.1453049830349944,2
6.50623879314e-05,0.6519182220158508,0.4995289616586715,0.4995289616586715,0.4995289616586715,0.2751686025597408,0.2751686025597408,0.2751686025597408,0.275159610828914,0.0602460174283554,0.0602460174283554,0.0670793057951672,0.0,0.0,0.0595700332966421,2
6.70155129314e-05,0.6553702070852991,0.4995460937278366,0.4995460937278366,0.4995460937278366,0.2703489624815422,0.2703489624815422,0.2703489624815422,0.2703397752639279,0.0506238497209268,0.0506238497209268,0.0575155316970126,0.0,0.0,0.0499356697242891,2
7.09217629314e-05,0.6619912141987024,0.4995906358942839,0.4995906358942839,0.4995906358942839,0.2611121299513338,0.2611121299513338,0.2611121299513338,0.2611025681040582,0.0321844914707729,0.0321844914707729,0.0392188572420462,0.0,0.0,0.0314729392785831,2
7.18983254314e-05,0.6635860560131711,0.4995963398285461,0.4995963398285461,0.4995963398285461,0.2588848358836058,0.2588848358836058,0.2588848358836058,0.2588751836936806,0.0277376200325579,0.0277376200325579,0.0348001450509477,0.0,0.0,0.0270204316339811,2
7.38514504314e-05,0.6667015536806948,0.4996180804110688,0.4996180804110688,0.4996180804110688,0.2545397496947538,0.2545397496947538,0.2545397496947538,0.2545299212931671,0.0190648697743265,0.0190648697743265,0.0261860923409587,0.0,0.0,0.0183366878780241,2
7.43397316814e-05,0.6674648012902751,0.4996197635024955,0.4996197635024955,0.4996197635024955,0.2534734341565255,0.2534734341565255,0.2534734341565255,0.2534635624831607,0.0169344340295511,0.0169344340295511,0.0240734749735696,0.0,0.0,0.0162035526521165,2
7.53162941814e-05,0.6689723423653245,0.4996306092589693,0.4996306092589693,0.4996306092589693,0.2513713165636186,0.2513713165636186,0.2513713165636186,0.251361359674445,0.0127411365343483,0.0127411365343483,0.0199035162839981,0.0,0.0,0.012004938518204,2
7.55604348064e-05,0.6693452581392426,0.4996312875494406,0.4996312875494406,0.4996312875494406,0.2508502896044757,0.2508502896044757,0.2508502896044757,0.2508403115042806,0.0116951764499223,0.0116951764499223,0.0188710722917661,0.0,0.0,0.0109576555802641,2
7.60487160564e-05,0.6700863016707571,0.4996363916976927,0.4996363916976927,0.4996363916976927,0.2498169179982054,0.2498169179982054,0.2498169179982054,0.2498068980381458,0.0096361023319271,0.0096361023319271,0.0168192179757143,0.0,0.0,0.0088959696372873,2
7.61707863689e-05,0.6702705625059003,0.4996369700597318,0.4996369700597318,0.4996369700597318,0.2495596121084492,0.2495596121084492,0.2495596121084492,0.2495495811719825,0.0090825219522938,0.0090825219522938,0.0163022721487509,0.0,0.0,0.0083417075320337,2
7.64149269939e-05,0.6706378810805248,0.4996392559564921,0.4996392559564921,0.4996392559564921,0.2490472802670011,0.2490472802670011,0.2490472802670011,0.2490372291300529,0.0081025115098374,0.0081025115098374,0.0152797883294686,0.0,0.0,0.0073604335511673,2
7.64759621502e-05,0.6707294597640424,0.4996396532293778,0.4996396532293778,0.4996396532293778,0.2489194579989628,0.2489194579989628,0.2489194579989628,0.2489094063913232,0.0081954890550449,0.0081954890550449,0.0150694157531557,0.0,0.0,0.0074533550071345,2
7.64912209392e-05,0.6707523387351672,0.4996398455640025,0.4996398455640025,0.4996398455640025,0.2488875732388449,0.2488875732388449,0.2488875732388449,0.2488775229793131,0.0083269265436564,0.0083269265436564,0.015031782132478,0.0,0.0,0.0075848616256656,2
7.65217385174e-05,0.6707980778318215,0.4996400776362257,0.4996400776362257,0.4996400776362257,0.2488237501251884,0.2488237501251884,0.2488237501251884,0.2488137078164808,0.008977965143739,0.008977965143739,0.0150095957328997,0.0,0.0,0.0082363365034306,2
7.65664757909e-05,0.6708650836759738,0.4996404774321519,0.4996404774321519,0.4996404774321519,0.2487302835503209,0.2487302835503209,0.2487302835503209,0.2487202911610374,0.0127584669704086,0.0127584669704086,0.0153559066723217,0.0,0.0,0.0120196481605604,2
