X--Trace 1::[transient: TIME],Y--Trace 1::[PR1: V(1)],,X--Trace 2::[transient: TIME],Y--Trace 2::[PR2: V(2)],,X--Trace 3::[transient: TIME],Y--Trace 3::[PR3: V(2)],,X--Trace 4::[transient: TIME],Y--Trace 4::[PR4: V(2)],,X--Trace 5::[transient: TIME],Y--Trace 5::[PR5: V(3)],,X--Trace 6::[transient: TIME],Y--Trace 6::[PR6: V(3)],,X--Trace 7::[transient: TIME],Y--Trace 7::[PR7: V(3)],,X--Trace 8::[transient: TIME],Y--Trace 8::[PR8: V(5)],,X--Trace 9::[transient: TIME],Y--Trace 9::[PR9: V(7)],,X--Trace 10::[transient: TIME],Y--Trace 10::[PR14: V(7)],,X--Trace 11::[transient: TIME],Y--Trace 11::[PR10: V(8)],,X--Trace 12::[transient: TIME],Y--Trace 12::[PR11: V(4)],,X--Trace 13::[transient: TIME],Y--Trace 13::[PR12: V(4)],,X--Trace 14::[transient: TIME],Y--Trace 14::[PR13: V(6)]
0,1.62,,0,1.6183075931279662,,0,1.6183075931279662,,0,1.6183075931279662,,0,1.6064053551669133,,0,1.6064053551669133,,0,1.6064053551669133,,0,1.6064053868913721,,0,1.591059555383097,,0,1.591059555383097,,0,1.591059555301953,,0,1.62,,0,1.62,,0,1.6080824308970392
1e-7,1.6206283183653514,,1e-7,1.6183904253724042,,1e-7,1.6183904253724042,,1e-7,1.6183904253724042,,1e-7,1.6059427026642528,,1e-7,1.6059427026642528,,1e-7,1.6059427026642528,,1e-7,1.6059427244507727,,1e-7,1.5890416785914272,,1e-7,1.5890416785914272,,1e-7,1.5904655379950232,,1e-7,1.62,,1e-7,1.62,,1e-7,1.6072516920210451
2e-7,1.6212566357385019,,2e-7,1.6184051219163484,,2e-7,1.6184051219163484,,2e-7,1.6184051219163484,,2e-7,1.6053437805133939,,2e-7,1.6053437805133939,,2e-7,1.6053437805133939,,2e-7,1.6053438078097124,,2e-7,1.588082946610146,,2e-7,1.588082946610146,,2e-7,1.5897641569335115,,2e-7,1.62,,2e-7,1.62,,2e-7,1.60685683600704
4e-7,1.6225132635394095,,4e-7,1.6184117918050605,,4e-7,1.6184117918050605,,4e-7,1.6184117918050605,,4e-7,1.6041004980753675,,4e-7,1.6041004980753675,,4e-7,1.6041004980753675,,4e-7,1.604100515758228,,4e-7,1.5841984341931794,,4e-7,1.5841984341931794,,4e-7,1.5876308236318493,,4e-7,1.62,,4e-7,1.62,,4e-7,1.6052574775229334
8e-7,1.6250264635783653,,8e-7,1.6184106898072295,,8e-7,1.6184106898072295,,8e-7,1.6184106898072295,,8e-7,1.6015851128514913,,8e-7,1.6015851128514913,,8e-7,1.6015851128514913,,8e-7,1.6015851487819786,,8e-7,1.579731621431843,,8e-7,1.579731621431843,,8e-7,1.5824765858331902,,8e-7,1.62,,8e-7,1.62,,8e-7,1.6034179234192933
0.0000016,1.6300524191627288,,0.0000016,1.6184186627731916,,0.0000016,1.6184186627731916,,0.0000016,1.6184186627731916,,0.0000016,1.5965751712241698,,0.0000016,1.5965751712241698,,0.0000016,1.5965751712241698,,0.0000016,1.5965751817506924,,0.0000016,1.5652784831965392,,0.0000016,1.5652784831965392,,0.0000016,1.5700063233984403,,0.0000016,1.62,,0.0000016,1.62,,0.0000016,1.597467018698694
0.0000032,1.6401007746814766,,0.0000032,1.6184259301073147,,0.0000032,1.6184259301073147,,0.0000032,1.6184259301073147,,0.0000032,1.586541608113093,,0.0000032,1.586541608113093,,0.0000032,1.586541608113093,,0.0000032,1.5865416475645233,,0.0000032,1.5435138673851132,,0.0000032,1.5435138673851132,,0.0000032,1.5459837812234722,,0.0000032,1.62,,0.0000032,1.62,,0.0000032,1.5885046770649773
0.0000064,1.6601690500666972,,0.0000064,1.6184483091651527,,0.0000064,1.6184483091651527,,0.0000064,1.6184483091651527,,0.0000064,1.5665190924374535,,0.0000064,1.5665190924374535,,0.0000064,1.5665190924374535,,0.0000064,1.5665190984437065,,0.0000064,1.4918776547010466,,0.0000064,1.4918776547010466,,0.0000064,1.4967792017672867,,0.0000064,1.62,,0.0000064,1.62,,0.0000064,1.567243217450942
0.000012479999999999999,1.698093113473714,,0.000012479999999999999,1.6184841258792966,,0.000012479999999999999,1.6184841258792966,,0.000012479999999999999,1.6184841258792966,,0.000012479999999999999,1.5286703425386028,,0.000012479999999999999,1.5286703425386028,,0.000012479999999999999,1.5286703425386028,,0.000012479999999999999,1.528670363150163,,0.000012479999999999999,1.4012726231025288,,0.000012479999999999999,1.4012726231025288,,0.000012479999999999999,1.4048561861953097,,0.000012479999999999999,1.62,,0.000012479999999999999,1.62,,0.000012479999999999999,1.5299350409875268
0.00002292350186877301,1.762048850107193,,0.00002292350186877301,1.6185452250653398,,0.00002292350186877301,1.6185452250653398,,0.00002292350186877301,1.6185452250653398,,0.00002292350186877301,1.4648484830856703,,0.00002292350186877301,1.4648484830856703,,0.00002292350186877301,1.4648484830856703,,0.00002292350186877301,1.4648484989775,,0.00002292350186877301,1.2458504145091318,,0.00002292350186877301,1.2458504145091318,,0.00002292350186877301,1.2493894613403997,,0.00002292350186877301,1.62,,0.00002292350186877301,1.62,,0.00002292350186877301,1.465937733746766
0.00003854850186877301,1.852845266727463,,0.00003854850186877301,1.61862887581135,,0.00003854850186877301,1.61862887581135,,0.00003854850186877301,1.61862887581135,,0.00003854850186877301,1.3742489776334808,,0.00003854850186877301,1.3742489776334808,,0.00003854850186877301,1.3742489776334808,,0.00003854850186877301,1.3742489883314288,,0.00003854850186877301,1.0253534616166202,,0.00003854850186877301,1.0253534616166202,,0.00003854850186877301,1.0286184497156259,,0.00003854850186877301,1.62,,0.00003854850186877301,1.62,,0.00003854850186877301,1.3751449511213178
0.00005417350186877301,1.9346935703285268,,0.00005417350186877301,1.6186987468917042,,0.00005417350186877301,1.6186987468917042,,0.00005417350186877301,1.6186987468917042,,0.00005417350186877301,1.2925836829839636,,0.00005417350186877301,1.2925836829839636,,0.00005417350186877301,1.2925836829839636,,0.00005417350186877301,1.2925836889800173,,0.00005417350186877301,0.826598367281871,,0.00005417350186877301,0.826598367281871,,0.00005417350186877301,0.8294443588736804,,0.00005417350186877301,1.62,,0.00005417350186877301,1.62,,0.00005417350186877301,1.2933046908766554
0.000069798501868773,2.004448376504053,,0.000069798501868773,1.6187555033388479,,0.000069798501868773,1.6187555033388479,,0.000069798501868773,1.6187555033388479,,0.000069798501868773,1.2229975818303904,,0.000069798501868773,1.2229975818303904,,0.000069798501868773,1.2229975818303904,,0.000069798501868773,1.2229975842508676,,0.000069798501868773,0.6572801043549243,,0.000069798501868773,0.6572801043549243,,0.000069798501868773,0.6596438635640629,,0.000069798501868773,1.62,,0.000069798501868773,1.62,,0.000069798501868773,1.223585461532228
0.000085423501868773,2.0594290471716614,,0.000085423501868773,1.6187931097312545,,0.000085423501868773,1.6187931097312545,,0.000085423501868773,1.6187931097312545,,0.000085423501868773,1.1681571179943961,,0.000085423501868773,1.1681571179943961,,0.000085423501868773,1.1681571179943961,,0.000085423501868773,1.168157117828389,,0.000085423501868773,0.5238620384394425,,0.000085423501868773,0.5238620384394425,,0.000085423501868773,0.5256106331326601,,0.000085423501868773,1.62,,0.000085423501868773,1.62,,0.000085423501868773,1.1686486509846756
0.000101048501868773,2.097522705991112,,0.000101048501868773,1.61881395377542,,0.000101048501868773,1.61881395377542,,0.000101048501868773,1.61881395377542,,0.000101048501868773,1.130177443114801,,0.000101048501868773,1.130177443114801,,0.000101048501868773,1.130177443114801,,0.000101048501868773,1.1301774417284494,,0.000101048501868773,0.4315149470691116,,0.000101048501868773,0.4315149470691116,,0.000101048501868773,0.43261946999786094,,0.000101048501868773,1.62,,0.000101048501868773,1.62,,0.000101048501868773,1.1306233971479376
0.000116673501868773,2.1172654350171425,,0.000116673501868773,1.6188134228273263,,0.000116673501868773,1.6188134228273263,,0.000116673501868773,1.6188134228273263,,0.000116673501868773,1.1105104691452872,,0.000116673501868773,1.1105104691452872,,0.000116673501868773,1.1105104691452872,,0.000116673501868773,1.1105104676707778,,0.000116673501868773,0.3837438847579761,,0.000116673501868773,0.3837438847579761,,0.000116673501868773,0.38412718274805624,,0.000116673501868773,1.62,,0.000116673501868773,1.62,,0.000116673501868773,1.110952961313139
0.000132298501868773,2.1178985322451336,,0.000132298501868773,1.6187953277726481,,0.000132298501868773,1.6187953277726481,,0.000132298501868773,1.6187953277726481,,0.000132298501868773,1.109919565400259,,0.000132298501868773,1.109919565400259,,0.000132298501868773,1.109919565400259,,0.000132298501868773,1.1099195652573899,,0.000132298501868773,0.38242864817000577,,0.000132298501868773,0.38242864817000577,,0.000132298501868773,0.38210732267952624,,0.000132298501868773,1.62,,0.000132298501868773,1.62,,0.000132298501868773,1.1104113730049983
0.000147923501868773,2.0993976681036575,,0.000147923501868773,1.6187565945276705,,0.000147923501868773,1.6187565945276705,,0.000147923501868773,1.6187565945276705,,0.000147923501868773,1.1284198986327272,,0.000147923501868773,1.1284198986327272,,0.000147923501868773,1.1284198986327272,,0.000147923501868773,1.1284199009023577,,0.000147923501868773,0.42757557126228257,,0.000147923501868773,0.42757557126228257,,0.000147923501868773,0.42653382067075374,,0.000147923501868773,1.62,,0.000147923501868773,1.62,,0.000147923501868773,1.1290012454923535
