X--Trace 1::[transient: TIME],Y--Trace 1::[PR10: V(8)],,X--Trace 2::[transient: TIME],Y--Trace 2::[PR8: V(5)],,X--Trace 3::[transient: TIME],Y--Trace 3::[PR1: V(1)],,X--Trace 4::[transient: TIME],Y--Trace 4::[PR2: V(2)],,X--Trace 5::[transient: TIME],Y--Trace 5::[PR3: V(2)],,X--Trace 6::[transient: TIME],Y--Trace 6::[PR4: V(2)],,X--Trace 7::[transient: TIME],Y--Trace 7::[PR5: V(3)],,X--Trace 8::[transient: TIME],Y--Trace 8::[PR6: V(3)],,X--Trace 9::[transient: TIME],Y--Trace 9::[PR7: V(3)],,X--Trace 10::[transient: TIME],Y--Trace 10::[PR9: V(7)],,X--Trace 11::[transient: TIME],Y--Trace 11::[PR14: V(7)],,X--Trace 12::[transient: TIME],Y--Trace 12::[PR11: V(4)],,X--Trace 13::[transient: TIME],Y--Trace 13::[PR12: V(4)],,X--Trace 14::[transient: TIME],Y--Trace 14::[PR13: V(6)]
0,1.5961773361339289,,0,1.6064053870293569,,0,1.62,,0,1.6183075931279718,,0,1.6183075931279718,,0,1.6183075931279718,,0,1.6064053551665793,,0,1.6064053551665793,,0,1.6064053551665793,,0,1.596177336215334,,0,1.596177336215334,,0,1.62,,0,1.62,,0,1.6080875539438828
1.5625e-7,1.594032393089495,,1.5625e-7,1.6043137020848293,,1.5625e-7,1.6225525423908989,,1.5625e-7,1.6185380266838179,,1.5625e-7,1.6185380266838179,,1.5625e-7,1.6185380266838179,,1.5625e-7,1.6043136871162185,,1.5625e-7,1.6043136871162185,,1.5625e-7,1.6043136871162185,,1.5625e-7,1.5907418789451853,,1.5625e-7,1.5907418789451853,,1.5625e-7,1.62,,1.5625e-7,1.62,,1.5625e-7,1.6053701382012628
3.125e-7,1.5908396799073632,,3.125e-7,1.6018203666460915,,3.125e-7,1.625105074940948,,3.125e-7,1.6185676181636053,,3.125e-7,1.6185676181636053,,3.125e-7,1.6185676181636053,,3.125e-7,1.6018203491590404,,3.125e-7,1.6018203491590404,,3.125e-7,1.6018203491590404,,3.125e-7,1.5859418025500511,,3.125e-7,1.5859418025500511,,3.125e-7,1.62,,3.125e-7,1.62,,3.125e-7,1.6029700534023765
6.25e-7,1.5829140009232976,,6.25e-7,1.596740021837719,,6.25e-7,1.630210071155325,,6.25e-7,1.6185799290204348,,6.25e-7,1.6185799290204348,,6.25e-7,1.6185799290204348,,6.25e-7,1.5967400060745436,,6.25e-7,1.5967400060745436,,6.25e-7,1.5967400060745436,,6.25e-7,1.5756532528265954,,6.25e-7,1.5756532528265954,,6.25e-7,1.62,,6.25e-7,1.62,,6.25e-7,1.5978258105411185
0.00000125,1.563256269886968,,0.00000125,1.5865398095565681,,0.00000125,1.6404195125053669,,0.00000125,1.618584486717123,,0.00000125,1.618584486717123,,0.00000125,1.618584486717123,,0.00000125,1.5865397912819181,,0.00000125,1.5865397912819181,,0.00000125,1.5865397912819181,,0.00000125,1.5554387521300193,,0.00000125,1.5554387521300193,,0.00000125,1.62,,0.00000125,1.62,,0.00000125,1.587718513836113
0.0000025,1.522279069660105,,0.0000025,1.5661762266237385,,0.0000025,1.660833986801567,,0.0000025,1.6186097269261175,,0.0000025,1.6186097269261175,,0.0000025,1.6186097269261175,,0.0000025,1.5661762128041106,,0.0000025,1.5661762128041106,,0.0000025,1.5661762128041106,,0.0000025,1.51438101174341,,0.0000025,1.51438101174341,,0.0000025,1.62,,0.0000025,1.62,,0.0000025,1.5671897264503252
0.000005,1.4407774033908387,,0.000005,1.525455506383085,,0.000005,1.7016276753881074,,0.000005,1.618645409005061,,0.000005,1.618645409005061,,0.000005,1.618645409005061,,0.000005,1.5254554911069105,,0.000005,1.5254554911069105,,0.000005,1.5254554911069105,,0.000005,1.4330467019348554,,0.000005,1.4330467019348554,,0.000005,1.62,,0.000005,1.62,,0.000005,1.5265225451832432
0.00001,1.2780564403516659,,0.00001,1.4443247059590887,,0.00001,1.7829332036335956,,0.00001,1.618729634587597,,0.00001,1.618729634587597,,0.00001,1.618729634587597,,0.00001,1.4443246987521499,,0.00001,1.4443246987521499,,0.00001,1.4443246987521499,,0.00001,1.270185456010114,,0.00001,1.270185456010114,,0.00001,1.62,,0.00001,1.62,,0.00001,1.4450920728710936
0.00002,0.9572808890937533,,0.00002,1.284285493795252,,0.00002,1.9432968533143113,,0.00002,1.6188794772269972,,0.00002,1.6188794772269972,,0.00002,1.6188794772269972,,0.00002,1.2842854910401753,,0.00002,1.2842854910401753,,0.00002,1.2842854910401753,,0.00002,0.9497738936220032,,0.00002,0.9497738936220032,,0.00002,1.62,,0.00002,1.62,,0.00002,1.2848863765211995
0.000035625,0.47796492711438654,,0.000035625,1.0453709288199788,,0.000035625,2.182734355976538,,0.000035625,1.619105867033598,,0.000035625,1.619105867033598,,0.000035625,1.619105867033598,,0.000035625,1.0453709419091681,,0.000035625,1.0453709419091681,,0.000035625,1.0453709419091681,,0.000035625,0.470765742040268,,0.000035625,0.470765742040268,,0.000035625,1.62,,0.000035625,1.62,,0.000035625,1.0453825977322884
