Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],0.786336338628902,0.625235196458218,0.557063193067567,0.717370533154978
[2 / 100],0.5256835445637985,0.7129496402877697,0.4721712311943069,0.7699216510605771
[3 / 100],0.48889981782116415,0.7353071389042612,0.43052715601982505,0.7704949359831836
[4 / 100],0.4703287203988451,0.7410625345877144,0.46220545767884674,0.7706860309573859
[5 / 100],0.4552954710158249,0.7545655783065855,0.420432731153742,0.7706860309573859
[6 / 100],0.4439944555136665,0.7588821250691754,0.54385702734287,0.7175616281291802
[7 / 100],0.423769311739238,0.7691200885445489,0.4101538592594043,0.7703038410089814
[8 / 100],0.42484296607209227,0.763032650802435,0.4012120934416547,0.7706860309573859
[9 / 100],0.4239236372623512,0.767847260653016,0.41131106473306434,0.7706860309573859
[10 / 100],0.4157507420761287,0.7696734919756503,0.4131303539513859,0.7221479075100324
[11 / 100],0.4158485138414641,0.7716104039845048,0.40533185219889833,0.7592203325052551
[12 / 100],0.4039096344214945,0.7769230769230769,0.4401796102872161,0.7647620867571183
[13 / 100],0.4002831960823665,0.7766463752075263,0.430229113558094,0.7567360978406268
[14 / 100],0.3961138874642844,0.7869950193691201,0.4721433573779259,0.7317026562201414
[15 / 100],0.3870837961441585,0.7905921416712783,0.46353780771143566,0.7192814828969998
[16 / 100],0.3887914787229577,0.7935805201992252,0.5050867366398336,0.7435505446206765
[17 / 100],0.37991976589335547,0.7941892639734366,0.4850895948395247,0.6908083317408752
[18 / 100],0.3751177120609513,0.7992805755395683,0.5020875889125443,0.7166061532581693
[19 / 100],0.3760985943844916,0.7959048146098506,0.5085244974590667,0.7204280527422129
[20 / 100],0.3715300756126774,0.8045379081350305,0.5950907359169867,0.5784444869099943
[21 / 100],0.36503905831415084,0.8027116768123962,0.6457919591277098,0.7542518631759985
[22 / 100],0.3598882139170275,0.8034864416159381,0.5641851904055545,0.6923370915344926
[23 / 100],0.36093448649207466,0.8026563364692861,0.6157694685607011,0.6883240970762469
[24 / 100],0.3582127172196842,0.8031543995572773,0.6242809253282674,0.6099751576533538
[25 / 100],0.3568430243273367,0.8044825677919203,0.6264517020064456,0.6418880183451176
[26 / 100],0.3505733443695205,0.8089651355838406,0.6561799398872233,0.6694056946302313
[27 / 100],0.3491640183559243,0.8075262866629773,0.6684781800216163,0.6216319510796866
[28 / 100],0.3483419646125021,0.8068068622025456,0.7417657479131949,0.6115039174469712
[29 / 100],0.347361027846019,0.8087991145545103,0.7176104021180449,0.721574622587426
[30 / 100],0.34401103648896714,0.8132816823464305,0.7689611355468403,0.5614370342060003
[31 / 100],0.34121507909262316,0.8120641947980077,0.7136688054261999,0.6527804318746417
[32 / 100],0.3391880536014879,0.8130049806308799,0.681530079143193,0.6420791133193197
[33 / 100],0.3353687569243379,0.8154399557277255,0.7684553896595958,0.6019491687368622
[34 / 100],0.3346668252140061,0.8172108467072496,0.8080046766985008,0.5484425759602523
[35 / 100],0.3264567334365716,0.8228002213613724,0.8381826198510541,0.6678769348366138
[36 / 100],0.3223664446496294,0.827780852241284,0.8452283349136985,0.6493407223390025
[37 / 100],0.31975974245579303,0.8240730492529054,0.8807160070957794,0.638066118861074
[38 / 100],0.31865527223554446,0.8260099612617599,0.8777863860898117,0.596407414484999
[39 / 100],0.3218269466206547,0.8256225788599889,0.913524758020942,0.652016051977833
[40 / 100],0.3096417991457869,0.8279468732706142,0.9041785919569604,0.6560290464360787
[41 / 100],0.3037681832273584,0.8312672938572219,0.9036584144017397,0.6279380852283585
[42 / 100],0.30486537909932027,0.8298837852794687,0.9583294145209281,0.6067265430919166
[43 / 100],0.30542079817094464,0.8301051466519093,0.9747725524122023,0.5432830116567934
[44 / 100],0.29949579355665124,0.8350857775318207,1.0553859391370575,0.6329065545576151
[45 / 100],0.3002526652105008,0.8324847814056447,1.0366363894507176,0.5513090005732849
[46 / 100],0.2994620767720951,0.8355838406198118,1.0289230213024234,0.5998471240206382
[47 / 100],0.29654320663868905,0.8348644161593802,1.1008425617860702,0.5620103191286069
[48 / 100],0.2938509440636051,0.8306585500830105,1.020906944481926,0.6088285878081406
[49 / 100],0.2942363158360332,0.8377421140011068,1.1379644727931564,0.7280718517103
[50 / 100],0.2917768858266478,0.8337576092971777,1.2018610063144042,0.5967896044334035
[51 / 100],0.2924340643271764,0.8341449916989485,1.092118528891952,0.619912096311867
[52 / 100],0.2883976603846319,0.8389042612064195,1.1307193545610394,0.4909229887253965
[53 / 100],0.28597138630209246,0.8396236856668511,1.1885732207731663,0.4832791897573094
[54 / 100],0.28700227095520275,0.8399557277255119,1.150588257509812,0.5480603860118479
[55 / 100],0.3116250336683017,0.839568345323741,1.066662829994928,0.6330976495318174
[56 / 100],0.2836356809232374,0.840841173215274,1.1691907308000418,0.5650678387158418
[57 / 100],0.2845242443356888,0.8420033204205866,1.236841319128871,0.6097840626791515
[58 / 100],0.27952757423978625,0.8448810182623132,1.2159203155577638,0.5155742403974776
[59 / 100],0.2826056488778247,0.8389596015495296,1.2551210975658347,0.6468564876743742
[60 / 100],0.2773545426155981,0.8422800221361373,1.1777458123094935,0.5771068220905791
[61 / 100],0.2767230551777481,0.8468732706142779,1.2426100640294662,0.6373017389642652
[62 / 100],0.2768774149518338,0.8454897620365246,1.179049125908099,0.6311866997897956
[63 / 100],0.2735558298870501,0.8465412285556171,1.1930510983126992,0.5396522071469521
[64 / 100],0.27944265210673247,0.8446043165467626,1.1754283320926528,0.5708006879419071
[65 / 100],0.2707731781838442,0.8474820143884892,1.1930330910698603,0.6180011465698452
[66 / 100],0.27089445173300236,0.849584947426674,1.2092609468506266,0.641314733422511
[67 / 100],0.2673625463511466,0.8493082457111234,1.2300758581494784,0.5465316262182305
[68 / 100],0.2703625992413923,0.849142224681793,1.2537801925746994,0.484999044525129
[69 / 100],0.2740955909901707,0.8455451023796348,1.2458597394772841,0.5813109115230269
[70 / 100],0.26359483772668707,0.8483674598782512,1.2805294353756627,0.6013758838142557
[71 / 100],0.26865096148458456,0.8453237410071942,1.2177310624366042,0.5813109115230269
[72 / 100],0.26486867714279516,0.8474820143884892,1.2149052788994013,0.623160710873304
[73 / 100],0.3080517092702151,0.826950747094632,1.2978889425747266,0.49417160328683357
[74 / 100],0.26715612322154936,0.8426674045379081,1.2747221275278053,0.5409898719663673
[75 / 100],0.2739065459242769,0.8413945766463752,1.3219206859334882,0.5081215364035926
[76 / 100],0.26138732506902335,0.8492529053680132,1.3010391561982741,0.6061532581693101
[77 / 100],0.25947302492358887,0.8517985611510791,1.4039045535383448,0.7074335944964647
[78 / 100],0.2586139040369299,0.852628666297731,1.2826935532893844,0.5419453468373782
[79 / 100],0.26007890884074697,0.8531820697288324,1.2954083769262292,0.5704184979935027
[80 / 100],0.2559249743001173,0.8526840066408412,1.3057010871294232,0.5996560290464361
[81 / 100],0.2573308095381428,0.8518539014941893,1.2974562060997914,0.5967896044334035
[82 / 100],0.25810514423384756,0.8527946873270614,1.3470199406431376,0.552455570418498
[83 / 100],0.2541442852916725,0.8488655229662424,1.3510944779241594,0.6180011465698452
[84 / 100],0.25478535828634935,0.8491975650249032,1.309513036588221,0.5994649340722339
[85 / 100],0.2617681365479227,0.8539568345323741,1.3460036523654375,0.6405503535257022
[86 / 100],0.24988957985438814,0.8566131710016602,1.3433554322210643,0.5925855150009555
