Epoch,epoch_loss,epoch_acc,val_loss,val_acc
[1 / 100],0.7597912727302,0.6292365998917163,0.6010846734992159,0.717728376611246
[2 / 100],0.5210725394418967,0.7082295614510016,0.46292465978037955,0.761628993087988
[3 / 100],0.4824439322280445,0.7312398484028154,0.525065583635622,0.7080141976461797
[4 / 100],0.4701622561947455,0.7336220898754737,0.4278803530441069,0.7720904165888287
[5 / 100],0.4586792600456611,0.742284786139686,0.41091629089926607,0.7720904165888287
[6 / 100],0.45810659547625326,0.7435841905793178,0.41699110032684766,0.7687278161778442
[7 / 100],0.4453102976172501,0.7476448294531673,0.41462677631026773,0.7720904165888287
[8 / 100],0.4378044731515643,0.7545749864645371,0.45898847776784824,0.6956846628059032
[9 / 100],0.4339373501982796,0.7562533838657282,0.4236073696902439,0.7720904165888287
[10 / 100],0.4262737062778354,0.7655657823497564,0.4118078184772783,0.77059592751728
[11 / 100],0.4238410434919108,0.7638873849485652,0.4168629896433489,0.7653652157668597
[12 / 100],0.41534314510519915,0.7713589604764483,0.4419483285147085,0.7720904165888287
[13 / 100],0.4187838644350001,0.770492690850027,0.4160304313330953,0.7719036054548851
[14 / 100],0.416609954341044,0.771467244179751,0.43229762196485233,0.7687278161778442
[15 / 100],0.409581467876353,0.7716296697347049,0.42940657374574176,0.771529983186998
[16 / 100],0.4040792223185091,0.7778018408229561,0.4225566083871162,0.7472445357743321
[17 / 100],0.39581931396334574,0.7830536004331348,0.46078516561676985,0.771529983186998
[18 / 100],0.39052417315643545,0.7891716296697348,0.4432602676688068,0.7474313469082757
[19 / 100],0.3867361330254277,0.7932322685435842,0.4687176041388467,0.7354754343358865
[20 / 100],0.3829890625076353,0.8003248511099079,0.4590248510227608,0.6794320941528115
[21 / 100],0.37989756927241103,0.7999458581483486,0.48891660944322374,0.7470577246403886
[22 / 100],0.3780862893092355,0.7996751488900921,0.46836571576101566,0.6755090603399962
[23 / 100],0.37592902112980114,0.8021656740660531,0.49891868595436994,0.6751354380721091
[24 / 100],0.37116350818064386,0.8019491066594477,0.5133714089865116,0.6691574817859144
[25 / 100],0.36907916786537404,0.8036275040606389,0.4952409475096571,0.6517840463291612
[26 / 100],0.3688685191471511,0.8025446670276123,0.5079817259267195,0.7040911638333645
[27 / 100],0.36462061672461565,0.8046020573903627,0.5498997776616198,0.6491686904539511
[28 / 100],0.3645628269575675,0.8065511640498105,0.5587329957912217,0.6792452830188679
[29 / 100],0.36179185709350054,0.8105576610720087,0.5952063192015709,0.6510368017933869
[30 / 100],0.3643075732678643,0.8027612344342177,0.5703579850717267,0.7065197085746311
[31 / 100],0.35642947181131496,0.8094206821873308,0.6187508666137261,0.6723332710629554
[32 / 100],0.3582895475398884,0.8111532214401732,0.6555169877915907,0.6618718475621147
[33 / 100],0.3578939734672101,0.8067677314564158,0.6674952489226612,0.6618718475621147
[34 / 100],0.3491089194992877,0.8118029236599892,0.7087286610309201,0.6601905473566224
[35 / 100],0.3466428373291086,0.8148890092041148,0.685199708830732,0.6286194657201569
