TIME1,V1,V2,V3,V4,V5,V6,V7,V8,V9,V14,V10,V11,V12,V13,label
0.0,0.4999045542858294,0.4739096061601033,0.4739096061601033,0.4739096061601033,0.4872948910690348,0.4872948910690348,0.4872948910690348,0.4872945043292742,0.4840401271549724,0.4840401271549724,0.4818423140080549,0.0,0.0,0.4838997685380484,2
1e-07,0.5001664112122934,0.4742243415995038,0.4742243415995038,0.4742243415995038,0.4871596303986638,0.4871596303986638,0.4871596303986638,0.4871592366221114,0.4836160870859755,0.4836160870859755,0.4817180531405021,0.0,0.0,0.4834752692933591,2
2e-07,0.5004282677252495,0.474280183564395,0.474280183564395,0.474280183564395,0.4869845300335272,0.4869845300335272,0.4869845300335272,0.4869841296670666,0.4833180599185772,0.4833180599185772,0.481543037865429,0.0,0.0,0.4831768396784587,2
4e-07,0.5009519778566107,0.4743055271243639,0.4743055271243639,0.4743055271243639,0.486621045102572,0.486621045102572,0.486621045102572,0.4866206293173112,0.4825262102429241,0.4825262102429241,0.4810640044572511,0.0,0.0,0.4823840220697714,2
8e-07,0.5019993749630476,0.474301339556245,0.474301339556245,0.474301339556245,0.4858856492455937,0.4858856492455937,0.4858856492455937,0.4858852048478914,0.4811813469027901,0.4811813469027901,0.4797921290057024,0.0,0.0,0.4810373972061994,2
1.6e-06,0.5040939839295228,0.4743316346950221,0.4743316346950221,0.4743316346950221,0.4844209472049191,0.4844209472049191,0.4844209472049191,0.48442044183901,0.4781063745736455,0.4781063745736455,0.4768831223021541,0.0,0.0,0.4779586131406289,2
3.2e-06,0.5082817200156476,0.4743592476101099,0.4743592476101099,0.4743592476101099,0.4814875434567518,0.4814875434567518,0.4814875434567518,0.481486920833908,0.4724306285365285,0.4724306285365285,0.4710774552949807,0.0,0.0,0.4722756024610377,2
6.4e-06,0.5166453413923175,0.4744442813263543,0.4744442813263543,0.4744442813263543,0.475633778533668,0.475633778533668,0.475633778533668,0.4756329165102196,0.4605657966579545,0.4605657966579545,0.4594279313741821,0.0,0.0,0.4603958615277363,2
1.24799999999e-05,0.5324505115582953,0.4745803727723565,0.4745803727723565,0.4745803727723565,0.4645683513507821,0.4645683513507821,0.4645683513507821,0.464567041351635,0.4385922603281288,0.4385922603281288,0.4374624794283641,0.0,0.0,0.4383944903419664,2
2.46399999999e-05,0.5634000581955866,0.4748496383917686,0.4748496383917686,0.4748496383917686,0.4429026076918012,0.4429026076918012,0.4429026076918012,0.442900418616897,0.3953742008951564,0.3953742008951564,0.3944155847930885,0.0,0.0,0.3951217822862437,2
4.02649999999e-05,0.6008995178206722,0.4751624782711685,0.4751624782711685,0.4751624782711685,0.4166537045287422,0.4166537045287422,0.4166537045287422,0.4166504505161149,0.3430235004188072,0.3430235004188072,0.3422368806213346,0.0,0.0,0.3427048802565637,2
5.58899999999e-05,0.6345177976357419,0.4754220817730239,0.4754220817730239,0.4754220817730239,0.3931232367666248,0.3931232367666248,0.3931232367666248,0.3931190281513432,0.2960990270731716,0.2960990270731716,0.2954204803267775,0.0,0.0,0.2957210649527948,2
7.1515e-05,0.6629629660008509,0.475630973001655,0.475630973001655,0.475630973001655,0.3732173660961003,0.3732173660961003,0.3732173660961003,0.3732123499684308,0.2564071830813719,0.2564071830813719,0.2557933774622003,0.0,0.0,0.2559790233559557,2
8.714e-05,0.6851418910479624,0.4757662267407214,0.4757662267407214,0.4757662267407214,0.3576987707116848,0.3576987707116848,0.3576987707116848,0.357693125122893,0.2254709000828003,0.2254709000828003,0.2248467992375487,0.0,0.0,0.2250036120477423,2
0.000102765,0.7002022491256006,0.4758374601683295,0.4758374601683295,0.4758374601683295,0.3471661006341816,0.3471661006341816,0.3471661006341816,0.3471600278957915,0.2044813921782788,0.2044813921782788,0.2037996911358012,0.0,0.0,0.2039875528763473,2
0.00011839,0.7075652791187876,0.4758272031802955,0.4758272031802955,0.4758272031802955,0.3420218526073264,0.3420218526073264,0.3420218526073264,0.342015571376247,0.1942429695800397,0.1942429695800397,0.1934330070138743,0.0,0.0,0.193736172381773,2
0.000134015,0.7069480239141203,0.4757505008808023,0.4757505008808023,0.4757505008808023,0.342465971068483,0.342465971068483,0.342465971068483,0.3424597080828409,0.1951513454921536,0.1951513454921536,0.1941713010852965,0.0,0.0,0.1946456857043351,2
0.0001496399999999,0.6983742042829529,0.4755957311983918,0.4755957311983918,0.4755957311983918,0.3484791460090377,0.3484791460090377,0.3484791460090377,0.348473127237471,0.2071693956352536,0.2071693956352536,0.2059616298195944,0.0,0.0,0.2066789209250641,2
