[1 / 50],1.1534351669064717,0.46119778560644187,0.9720570383400753,0.601593625498008
[2 / 50],1.0030869371327922,0.5401610468042275,0.9562700154452488,0.5996882037069114
[3 / 50],0.9707429143951167,0.5446904881731253,0.9241735010311521,0.609042092499567
[4 / 50],0.9564627347579554,0.5443381982888778,0.9141878963544451,0.583059068075524
[5 / 50],0.9513680454175076,0.549119275289381,0.9012495962710216,0.6114671747791443
[6 / 50],0.9429573801594164,0.5529441368897836,0.9931871515923533,0.5258964143426295
[7 / 50],0.9134781878797253,0.5604932058379467,0.8215382921284643,0.6019400658236619
[8 / 50],0.8379307989798599,0.5879718168092601,0.7961770506768391,0.6192620821063571
[9 / 50],0.7993058499379374,0.6013085052843483,0.7592803630335577,0.634505456435129
[10 / 50],0.7692812523949686,0.6105686965274283,0.7346277750771621,0.6509613719036896
[11 / 50],0.7582306830427754,0.615047810770005,0.7199137878829035,0.6372769790403603
[12 / 50],0.7265327884324232,0.6272269753397081,0.7071375595084552,0.6341590161094751
[13 / 50],0.6938471061799993,0.6469048817312532,0.7805919816781735,0.5851377100294475
[14 / 50],0.6735806480124967,0.6561147458480121,0.6664550237614533,0.6738264333968474
[15 / 50],0.6643010346434224,0.6607951685958732,0.5882502570748329,0.7178243547548935
[16 / 50],0.6679171301312183,0.6686965274282839,0.5940955137384349,0.7077775853109302
[17 / 50],0.6446184357955828,0.6689481630598892,0.5749704141555161,0.7200762168716438
[18 / 50],0.6369381172573148,0.6719677906391545,0.945482377348275,0.6062705698943357
[19 / 50],0.6345104265901911,0.6771514846502265,0.5716875375344835,0.7153992724753161
[20 / 50],0.6269863613286809,0.676295923502768,0.5691303988469059,0.716265373289451
[21 / 50],0.6304556230204789,0.678007045797685,0.638108724407081,0.6885501472371384
[22 / 50],0.6261098364639521,0.6765475591343735,0.5836792225981581,0.7053525030313529
[23 / 50],0.6225509144852509,0.680322093608455,0.568689201926363,0.7173046942664126
[24 / 50],0.6137052492130941,0.6854051333668848,0.5533764192770267,0.7278711241988568
[25 / 50],0.6212312630822311,0.678610971313538,0.566052750523748,0.7205958773601248
[26 / 50],0.6182730629216486,0.6822848515349773,0.5638516095691714,0.7212887580114326
[27 / 50],0.6040985733270645,0.6871162556618017,0.5461375037657803,0.7226745193140481
[28 / 50],0.6291483769464732,0.6821338701560141,0.7016466727544521,0.6431664645764767
[29 / 50],0.6373825998761546,0.6723200805234021,0.5586755494105404,0.7199029967088169
[30 / 50],0.6072308936310773,0.6866129843985909,0.550404091847354,0.7225012991512212
[31 / 50],0.7017399461275369,0.6550075490689482,0.7086756332167263,0.6362376580633986
[32 / 50],0.6754780580200742,0.6650729743331656,0.6420079513356604,0.6849125238177723
[33 / 50],0.633980822772836,0.6764469048817312,0.578993970977849,0.7174779144292396
[34 / 50],0.6300698345030972,0.683844992450931,0.5884455008239582,0.7105491079161614
[35 / 50],0.6176793805169101,0.6831907398087569,0.5708343425187571,0.7221548588255673
[36 / 50],0.634916801773124,0.6775037745344741,0.5819988541048149,0.7197297765459899
[37 / 50],0.6168399618648405,0.6821841972823351,0.551060200251382,0.7250996015936255
[38 / 50],0.6178737243815283,0.6848012078510317,0.6114500182969816,0.6772908366533864
[39 / 50],0.6163361819844749,0.6815802717664822,0.5642694864293625,0.7240602806166638
[40 / 50],0.6276687615031573,0.6840463009562154,0.5788140356026846,0.7200762168716438
[41 / 50],0.6318284888662885,0.6802717664821338,0.5423682064845644,0.7290836653386454
[42 / 50],0.5999224746796354,0.6886260694514343,0.5293531068440142,0.7367053525030314
[43 / 50],0.6072610253514956,0.686763965777554,0.5475104936751826,0.7276979040360297
[44 / 50],0.6115053343263703,0.6844489179667841,0.5282012971824613,0.7299497661527802
[45 / 50],0.5938239501948332,0.6925515853044791,0.5595040298227606,0.701368439286333
[46 / 50],0.5971958440302605,0.6864116758933065,0.5941895693540573,0.7096830071020267
[47 / 50],0.6092235723033024,0.6871665827881228,0.5415206109655315,0.7242335007794908
[48 / 50],0.6219934609966662,0.6842476094614998,0.5466348253961267,0.7280443443616837
[49 / 50],0.5812068824941788,0.698842476094615,0.5330697989155506,0.7332409492464923
[50 / 50],0.5843559514787329,0.6933568193256165,0.5685969082445934,0.7238870604538368
